seller_id,warehouse_id,model,myntra_sku_code,seller_sku_code,style_id,sku_id,brand,order_created_date,inscanned_on,fmpu_date,order_delivered_date,return_created_date,refunded_date,order_rto_date,is_refunded,exchange_id,order_id,order_group_id,order_line_id,seller_order_id,type,status,store_packet_id,seller_packet_id_fk,quantity,return_id,return_mode,return_reason,return_status,forward_tracking_number,return_tracking_number,master_bag_id,LMDO_status,lmdo_last_modified_on,Gatepass_Id,Gatepass_Status,Gatepass_Type,Gatepass_LastModified
12566,17264,PPMP,LTWDWHOG34388288,34388288,9716261,34388288,Leather World,02-02-2023,04-02-2023,03-02-2023,,,,03-02-2023,,,7259281491,4844732051,9259257167,fee34288-4275-4ae1-83b7-82c163d6f4c8,RTO,Delivered,7259281491,,1,,,,,ML1286517353,,256248319,DELIVERED,2023-02-08,,,,
12566,17264,PPMP,LTWDBELT64520002,LWGW2236,20612826,64520002,Leather World,02-02-2023,04-02-2023,03-02-2023,06-02-2023,2023-02-06,07-02-2023,,1,,7259513008,4844872462,9259488686,763510a1-4656-4fa7-b982-e9a5954f993b,Return,Ret Created,7259513008,,1,4314959105,OPEN_BOX_PICKUP,Different product was delivered,RL,ML1286517755,ML1290710321,257141341,CLOSED,2023-02-20,,,,
12566,17264,PPMP,LTWDWHOG00000064,28245911,5965363,28245911,Leather World,02-02-2023,04-02-2023,03-02-2023,06-02-2023,2023-02-06,08-02-2023,,1,,7259325208,4844759384,9259300884,6719f628-4e47-420a-bc4f-5786c56a139c,Return,Ret Created,7259325208,,1,4314912264,OPEN_BOX_PICKUP,Product looked old,RL,ML1286517243,ML1290437733,257141753,CLOSED,2023-02-20,,,,
12566,17264,PPMP,LTWDWHOG34388288,34388288,9716261,34388288,Leather World,02-02-2023,04-02-2023,03-02-2023,,,,14-02-2023,,,7258962448,4844527184,9258938124,f45d6655-c294-4b1e-bc66-77b451bc80bf,RTO,Delivered,7258962448,,1,,,,,MYNC0049683547,,257668428,DELIVERED,2023-02-23,,,,
12566,17264,PPMP,LTWDHDBG33993530,33993530,9273943,33993530,Leather World,02-02-2023,03-02-2023,03-02-2023,06-02-2023,2023-02-06,11-02-2023,,1,,7259452135,4844837348,9259427813,96c0d009-0c99-44da-bb55-04205124de73,Return,Ret Delivered,7259452135,,1,4315067292,OPEN_BOX_PICKUP,Product looked old,DLS,ML1286518293,ML1290999408,257322894,DELIVERED,2023-02-20,,,,
12566,17264,PPMP,LTWDWHOG00000056,28245903,5965355,28245903,Leather World,02-02-2023,04-02-2023,03-02-2023,08-02-2023,2023-02-09,10-02-2023,,1,,7259123550,4844629900,9259099226,05bf5be2-faf3-4066-b2b5-45f09e982ba0,Return,Ret Delivered,7259123550,,1,4315618496,OPEN_BOX_PICKUP,I do not need it anymore,DLS,MYNP0045025785,MYNR0024989059,257477927,DELIVERED,2023-02-21,,,,
12566,17264,PPMP,LTWDHDBG40198590,40198590,11554206,40198590,Leather World,02-02-2023,04-02-2023,03-02-2023,,,,13-02-2023,,,7259502956,4844866943,9259478634,624f5519-b5c0-4d01-9c3e-1c599ee12b40,RTO,Delivered,7259502956,,1,,,,,MYNC0049683641,,258076060,DELIVERED,2023-02-28,,,,
12566,17264,PPMP,LTWDDFBG38612042,38612042,11176594,38612042,Leather World,02-02-2023,04-02-2023,03-02-2023,05-02-2023,2023-02-24,04-03-2023,,1,,7258820561,4844438620,9258796237,68dccd81-5f48-4320-ac70-6a209da688af,Return,Ret Delivered,7258820561,,1,4318712429,CLOSED_BOX_PICKUP,Product image was better than the actual product,DLS,1.32E+11,1.32E+11,258664038,DELIVERED,2023-03-08,,,,
12566,17264,PPMP,LTWDWHOG45528578,45528578,13168678,45528578,Leather World,02-02-2023,04-02-2023,03-02-2023,06-02-2023,2023-02-07,07-02-2023,,1,,7259448744,4844835405,9259424422,e2ec2f23-d766-4dd6-a8d4-029794b57b4e,Return,,9363247033,,1,4315292006,NO_PICKUP,Color is different,RRC,ML1286517229,,,,,,,,
12566,17264,PPMP,LTWDHDBG33993530,33993530,9273943,33993530,Leather World,02-02-2023,03-02-2023,02-02-2023,,,,02-02-2023,,,7258623464,4844325307,9258599138,26c1fc3a-c041-4a96-8c5e-f98b2ac07af4,RTO,Delivered,7258623464,,1,,,,,ML1285364952,,256046657,DELIVERED,2023-02-06,,,,
12566,17264,PPMP,LTWDWHOG00000067,28245914,5965366,28245914,Leather World,02-02-2023,04-02-2023,03-02-2023,06-02-2023,2023-02-07,08-02-2023,,1,,7258896068,4844485227,9258871744,824983eb-b5a0-493b-b754-b2959a4442fa,Return,Ret Created,7258896068,,1,4315188117,OPEN_BOX_PICKUP,Design is different,RL,ML1286516702,ML1291841405,257141753,CLOSED,2023-02-20,,,,
12566,17264,PPMP,LTWDWHOG68257044,4 Tan Plane,21651828,68257044,Leather World,02-02-2023,04-02-2023,03-02-2023,,,,06-02-2023,,,7259007340,4844555929,9258983016,34c4b54f-f710-4dcf-a71d-2f2e1a3b9b61,RTO,Delivered,7259007340,,1,,,,,ML1286517008,,256443918,DELIVERED,2023-02-10,,,,
12566,17264,PPMP,LTWDBELT59709588,LWGW2207,19274530,59709588,Leather World,02-02-2023,03-02-2023,02-02-2023,04-02-2023,2023-02-04,04-02-2023,,1,,7258660158,4844344605,9258635832,8796e819-8d2f-40cd-81d3-4e2885b7801a,Return,Ret Delivered,7258660158,,1,4314522553,OPEN_BOX_PICKUP,Received a poor quality product,DLS,ML1285364317,ML1288157987,256365160,DELIVERED,2023-02-09,,,,
12566,17264,PPMP,LTWDBELT63116724,LB2210,20220648,63116724,Leather World,02-02-2023,03-02-2023,02-02-2023,07-02-2023,2023-02-15,16-02-2023,,1,,7258611620,4844319054,9258587294,d22d41f6-fcc4-4a06-965d-2fc807ac73d3,Return,Ret Delivered,7258611620,,1,4317050816,OPEN_BOX_PICKUP,It did not look good on me,DLS,ML1285364640,ML1301929337,258034950,DELIVERED,2023-02-28,,,,
12566,17264,PPMP,LTWDHDBG40198590,40198590,11554206,40198590,Leather World,02-02-2023,04-02-2023,03-02-2023,04-02-2023,2023-02-04,05-02-2023,,1,,7259411635,4844812529,9259387312,40ad13b9-f81f-480d-a26f-89b3f3cc2760,Return,Ret Delivered,7259411635,,1,4314558034,OPEN_BOX_PICKUP,I do not need it anymore,DLS,ML1286517665,ML1288336346,256529972,DELIVERED,2023-02-11,,,,
12566,17264,PPMP,LTWDWHOG00000032,23285102,4700845,23285102,Leather World,02-02-2023,03-02-2023,02-02-2023,06-02-2023,2023-02-07,07-02-2023,,1,7264447746,7258600194,4844312927,9258575868,71fa1884-c70a-4abb-a643-f913b399e84d,Return,Ret Delivered,7258600194,,1,4315114982,OPEN_BOX_PICKUP,Defective product was delivered,DLS,MYNC0049625914,MYNR0024911073,257758922,DELIVERED,2023-02-24,,,,
12566,17264,PPMP,LTWDBAPK39193458,39193458,11313508,39193458,Leather World,02-02-2023,03-02-2023,03-02-2023,,,,10-02-2023,,,7258958936,4844524912,9258934612,6c4c8475-8309-4320-93db-516582b5dd1b,RTO,RTO Created,9363246983,,1,,,,,ML1286516923,,257142130,CLOSED,2023-02-20,,,,
12566,17264,PPMP,LTWDWHOG00000032,23285102,4700845,23285102,Leather World,02-02-2023,03-02-2023,03-02-2023,,,,07-02-2023,,,7258842757,4844452266,9258818433,e3074ea3-c51f-4bc3-87ba-a5a7044922d1,RTO,Delivered,7258842757,,1,,,,,ML1286517567,,256662670,DELIVERED,2023-02-13,,,,
12566,17264,PPMP,LTWDHDBG50248971,LWSB21501,15587934,50248971,Leather World,02-02-2023,03-02-2023,02-02-2023,,,,03-02-2023,,,7258616117,4844321451,9258591791,d1652fcd-f10f-4ffa-8abd-ef7c847a638b,RTO,Delivered,7258616117,,1,,,,,ML1285364873,,256139411,DELIVERED,2023-02-07,,,,
12566,17264,PPMP,LTWDDFBG39725584,39725584,11438640,39725584,Leather World,02-02-2023,04-02-2023,03-02-2023,07-02-2023,2023-02-09,14-02-2023,,1,,7259317503,4844754732,9259293179,4be356dd-af80-4551-b814-76d050ed8224,Return,Ret Delivered,7259317503,,1,4315636986,CLOSED_BOX_PICKUP,Different product was delivered,DLS,1.32E+11,1.32E+11,257322894,DELIVERED,2023-02-20,,,,
12566,17264,PPMP,LTWDHDBG40212784,40212784,11557750,40212784,Leather World,02-02-2023,03-02-2023,03-02-2023,05-02-2023,2023-02-14,14-02-2023,,1,,7259277827,4844729694,9259253503,e7153275-ecd5-465e-8daf-f7a326afd9c0,Return,Ret Delivered,7259277827,,1,4316717369,OPEN_BOX_PICKUP,It did not look good on me,DLS,ML1286517457,ML1300441377,257322894,DELIVERED,2023-02-20,,,,
12566,17264,PPMP,LTWDBAPK39193458,39193458,11313508,39193458,Leather World,02-02-2023,03-02-2023,03-02-2023,,,,10-02-2023,,,7258958937,4844524912,9258934613,6c4c8475-8309-4320-93db-516582b5dd1b,RTO,RTO Created,9363246983,,1,,,,,ML1286516923,,257142130,CLOSED,2023-02-20,,,,
12566,17264,PPMP,FLFSHDBG47716634,47716634,14353706,47716634,Fly Fashion,02-02-2023,03-02-2023,03-02-2023,,,,07-02-2023,,,7259434292,4844826528,9259409969,8b3f05de-262a-444f-94c4-11d8dd4bf0d7,RTO,Delivered,7259434292,,1,,,,,ML1286518184,,256753662,DELIVERED,2023-02-13,,,,
12566,17264,PPMP,LTWDBELT59709586,LWGW2218,19274528,59709586,Leather World,02-02-2023,04-02-2023,03-02-2023,,,,10-02-2023,,,7259072728,4844597403,9259048404,53be0a26-ffb1-4508-9bca-f069f9cf680f,RTO,RTO Created,7259072728,,1,,,,,ML1286517254,,257141753,CLOSED,2023-02-20,,,,
12566,17264,PPMP,FLFSLABA60419792,FLYOB202114,19466276,60419792,Fly Fashion,02-02-2023,04-02-2023,03-02-2023,07-02-2023,2023-02-07,11-02-2023,,1,,7259415148,4844814672,9259390825,70c99c74-6ea1-4e8d-aaed-d5a6f6b24e3e,Return,Ret Created,7259415148,,1,4315287966,CLOSED_BOX_PICKUP,Design is different,RL,1.32E+11,1.32E+11,257143305,CLOSED,2023-02-20,,,,
12566,17264,PPMP,LTWDBAPK39193458,39193458,11313508,39193458,Leather World,02-02-2023,04-02-2023,03-02-2023,10-02-2023,2023-02-13,14-02-2023,,1,,7259157896,4844651743,9259133572,9a012ddc-c4ff-418d-8624-f90f5209e891,Return,Ret Delivered,7259157896,,1,4316624362,OPEN_BOX_PICKUP,It did not look good on me,DLS,1.32E+11,5668055116,257759159,DELIVERED,2023-02-24,,,,
12566,17264,PPMP,LTWDWHOG00000057,28245904,5965356,28245904,Leather World,03-02-2023,05-02-2023,04-02-2023,,,,04-02-2023,,,7260656581,4845517479,9260632271,ddf6fbf9-e2d5-4a44-b508-b8680918f47e,RTO,Delivered,7260656581,,1,,,,,ML1287714297,,256139411,DELIVERED,2023-02-07,,,,
12566,17264,PPMP,LTWDWHOG00000057,28245904,5965356,28245904,Leather World,03-02-2023,05-02-2023,04-02-2023,07-02-2023,2023-02-07,09-02-2023,,1,,7260403424,4845372892,9260379113,a38c70c8-034a-42ee-bdf9-a3b22b185cfd,Return,Ret Created,7260403424,,1,4315159068,OPEN_BOX_PICKUP,Defective product was delivered,RL,1.32E+11,MYNR0024917307,257141753,CLOSED,2023-02-20,,,,
12566,17264,PPMP,LTWDBELT59709586,LWGW2218,19274528,59709586,Leather World,03-02-2023,05-02-2023,04-02-2023,09-02-2023,2023-02-09,10-02-2023,,1,,7260487714,4845423283,9260463402,2fc43402-04a6-4291-b40f-4b96c19d3f35,Return,Ret Delivered,7260487714,,1,4315684401,OPEN_BOX_PICKUP,Wrong size was delivered,DLS,1.32E+11,MYNR0025000585,257392973,DELIVERED,2023-02-20,,,,
12566,17264,PPMP,LTWDHDBG33993526,33993526,9273935,33993526,Leather World,03-02-2023,04-02-2023,03-02-2023,08-02-2023,2023-02-10,10-02-2023,,1,7267845150,7259732347,4844987723,9259708031,b9521303-577b-4c4a-a7c8-800cfcaa4f89,Return,Ret Delivered,7259732347,,1,4315782597,OPEN_BOX_PICKUP,,DLS,ML1286517911,ML1295134887,257668428,DELIVERED,2023-02-23,,,,
12566,17264,PPMP,LTWDLABA45355371,45355371,13073690,45355371,Leather World,03-02-2023,05-02-2023,04-02-2023,07-02-2023,2023-02-07,10-02-2023,,1,,7260231432,4845270313,9260207120,ba04b329-1f7e-4d6c-8427-e6d5ca9f25bc,Return,Ret Created,7260231432,,1,4315174676,CLOSED_BOX_PICKUP,Color is different,RL,1.32E+11,1.32E+11,257141753,CLOSED,2023-02-20,,,,
12566,17264,PPMP,LTWDWHOG00000057,28245904,5965356,28245904,Leather World,03-02-2023,05-02-2023,04-02-2023,,,,10-02-2023,,,7260768175,4845572311,9260743865,9a1cedc2-0b95-4ea2-8a9c-434ab4bee772,RTO,RTO Created,7260768175,,1,,,,,1.32E+11,,257142742,CLOSED,2023-02-20,,,,
12566,17264,PPMP,LTWDWHOG00000064,28245911,5965363,28245911,Leather World,03-02-2023,05-02-2023,04-02-2023,07-02-2023,2023-02-07,08-02-2023,,1,,7260043676,4845159218,9260019363,b28c3168-44d3-4e12-8d6a-8f99a9d26469,Return,Ret Delivered,7260043676,,1,4315291541,OPEN_BOX_PICKUP,Product looked old,DLS,ML1287713174,ML1292102807,256837349,DELIVERED,2023-02-14,,,,
12566,17264,PPMP,LTWDHDBG40212784,40212784,11557750,40212784,Leather World,03-02-2023,05-02-2023,04-02-2023,07-02-2023,2023-02-09,09-02-2023,,1,,7259868696,4845065779,9259844383,13704152-a9c1-4ab9-b6c2-a490e7e1cdff,Return,Ret Created,7259868696,,1,4315565893,OPEN_BOX_PICKUP,Received a poor quality product,RL,ML1287712884,ML1293805980,257142130,CLOSED,2023-02-20,,,,
12566,17264,PPMP,LTWDWHOG68257038,4 Tan Window,21651822,68257038,Leather World,03-02-2023,05-02-2023,04-02-2023,08-02-2023,2023-02-08,09-02-2023,,1,,7260336524,4845332617,9260312213,543b35b0-9481-4885-be0b-f414bd241192,Return,Ret Created,7260336524,,1,4315389660,OPEN_BOX_PICKUP,Defective product was delivered,RL,ML1287713554,ML1292876267,257141341,CLOSED,2023-02-20,,,,
12566,17264,PPMP,LTWDWHOG00000064,28245911,5965363,28245911,Leather World,03-02-2023,05-02-2023,04-02-2023,,,,07-02-2023,,,7260588293,4845480961,9260563983,6beff174-d932-40d4-8392-e7938ff4de17,RTO,RTO Created,7260588293,,1,,,,,ML1287713219,,257143305,CLOSED,2023-02-20,,,,
12566,17264,PPMP,LTWDWHOG00000057,28245904,5965356,28245904,Leather World,03-02-2023,05-02-2023,04-02-2023,08-02-2023,2023-02-09,09-02-2023,,1,7266387870,7260085057,4845183691,9260060743,9e28d0d3-c39f-4b8d-8c75-826c54772042,Return,Ret Delivered,7260085057,,1,4315563239,OPEN_BOX_PICKUP,,DLS,ML1287712849,ML1293763844,257758922,DELIVERED,2023-02-24,,,,
12566,17264,PPMP,LTWDWHOG50173693,LWWC2104,15544500,50173693,Leather World,03-02-2023,05-02-2023,04-02-2023,09-02-2023,2023-02-17,18-02-2023,,1,,7260626958,4845502157,9260602648,1c142cbc-216d-45d0-a64e-29e94c77e22c,Return,Ret Delivered,7260626958,,1,4317506214,OPEN_BOX_PICKUP,Defective product was delivered,DLS,1.32E+11,5668080436,257854491,DELIVERED,2023-02-25,,,,
12566,17264,PPMP,LTWDLABA48522312,48522312,14626348,48522312,Leather World,03-02-2023,04-02-2023,03-02-2023,,,,03-02-2023,,,7259755594,4845000916,9259731279,00575ca6-f31b-4b1e-abfa-960f8a92a6d2,RTO,Delivered,7259755594,,1,,,,,1.32E+11,,256247500,DELIVERED,2023-02-08,,,,
12566,17264,PPMP,LTWDHDBG40212784,40212784,11557750,40212784,Leather World,03-02-2023,05-02-2023,04-02-2023,09-02-2023,2023-02-09,09-02-2023,,1,,7260037905,4845155882,9260013592,f685fa78-ca23-478c-b725-dfa677e1987c,Return,Ret Delivered,7260037905,,1,4315627202,OPEN_BOX_PICKUP,I do not need it anymore,DLS,ML1287712656,ML1294302452,257392973,DELIVERED,2023-02-20,,,,
12566,17264,PPMP,LTWDHDBG50248971,LWSB21501,15587934,50248971,Leather World,03-02-2023,05-02-2023,04-02-2023,,,,06-02-2023,,,7260131057,4845210997,9260106745,66cafe99-ac78-4557-93f0-1b144703e987,RTO,Delivered,7260131057,,1,,,,,ML1287712846,,256529972,DELIVERED,2023-02-11,,,,
12566,17264,PPMP,LTWDWHOG00000039,23285187,4700875,23285187,Leather World,03-02-2023,05-02-2023,04-02-2023,,,,04-02-2023,,,7259857569,4845059305,9259833256,911cbe96-0339-430b-a9b5-94924d3ee8fe,RTO,Delivered,7259857569,,1,,,,,ML1287712551,,256139411,DELIVERED,2023-02-07,,,,
12566,17264,PPMP,LTWDWHOG00000064,28245911,5965363,28245911,Leather World,03-02-2023,05-02-2023,04-02-2023,06-02-2023,2023-02-06,08-02-2023,,1,,7260300386,4845310862,9260276075,1a738f5a-5cdb-43e4-a864-d113b76ae949,Return,Ret Created,7260300386,,1,4314927287,OPEN_BOX_PICKUP,Product image was better than the actual product,RL,ML1287713574,ML1290531018,257142742,CLOSED,2023-02-20,,,,
12566,17264,PPMP,LTWDHDBG40198590,40198590,11554206,40198590,Leather World,03-02-2023,03-02-2023,03-02-2023,,,,04-02-2023,,,7259765884,4845006740,9259741570,170439ec-0971-4833-b37d-1befaf802967,RTO,Delivered,7259765884,,1,,,,,ML1286519099,,256529725,DELIVERED,2023-02-11,,,,
12566,17264,PPMP,LTWDHDBG40198590,40198590,11554206,40198590,Leather World,03-02-2023,04-02-2023,03-02-2023,08-02-2023,2023-02-12,12-02-2023,,1,,7259694088,4844965604,9259669770,3e328ef9-88fc-41e6-908e-03a6f77c84a2,Return,Ret Delivered,7259694088,,1,4316212139,OPEN_BOX_PICKUP,I do not need it anymore,DLS,ML1286519199,ML1297477542,257759159,DELIVERED,2023-02-24,,,,
12566,17264,PPMP,LTWDLABA48522312,48522312,14626348,48522312,Leather World,03-02-2023,05-02-2023,04-02-2023,,,,04-02-2023,,,7260528844,4845447474,9260504534,497eefac-692e-41da-b6e8-54109edee48c,RTO,Delivered,7260528844,,1,,,,,1.32E+11,,256248319,DELIVERED,2023-02-08,,,,
12566,17264,PPMP,LTWDWHOG45412705,45412705,13105364,45412705,Leather World,03-02-2023,05-02-2023,04-02-2023,07-02-2023,2023-02-09,10-02-2023,,1,,7260246790,4845279291,9260222478,9a7520f7-f40e-4cdd-b796-2066c4028c58,Return,Ret Created,9363636831,,1,4315679090,OPEN_BOX_PICKUP,Product looked old,RL,ML1287713577,ML1294522887,257141341,CLOSED,2023-02-20,,,,
12566,17264,PPMP,LTWDWHOG00000057,28245904,5965356,28245904,Leather World,03-02-2023,05-02-2023,04-02-2023,07-02-2023,2023-02-12,13-02-2023,,1,,7260246789,4845279291,9260222477,9a7520f7-f40e-4cdd-b796-2066c4028c58,Return,Ret Delivered,9363636831,,1,4316308919,OPEN_BOX_PICKUP,Product looked old,DLS,ML1287713577,ML1298059242,257322894,DELIVERED,2023-02-20,,,,
12566,17264,PPMP,LTWDWHOG00000062,28245909,5965361,28245909,Leather World,03-02-2023,05-02-2023,04-02-2023,08-02-2023,2023-02-13,15-02-2023,,1,,7260642011,4845510018,9260617700,feb80201-742d-485a-8950-17bb46f4f6e5,Return,Ret Delivered,7260642011,,1,4316612471,OPEN_BOX_PICKUP,Design is different,DLS,ML1287713423,ML1299664399,257668982,DELIVERED,2023-02-23,,,,
12566,17264,PPMP,LTWDBAPK39193462,39193462,11313512,39193462,Leather World,04-02-2023,05-02-2023,04-02-2023,,,,11-02-2023,,,7260938792,4845661160,9260914485,d5354e4a-fca5-42ad-bc08-647959dba6b3,RTO,Delivered,7260938792,,1,,,,,1.32E+11,,257578813,DELIVERED,2023-02-22,,,,
12566,17264,PPMP,LTWDBAPK39193458,39193458,11313508,39193458,Leather World,04-02-2023,07-02-2023,06-02-2023,14-02-2023,2023-02-15,15-02-2023,,1,,7261785332,4846135533,9261761031,46527097-c20d-4df8-9d50-e70731de1c29,Return,Ret Delivered,7261785332,,1,4316899921,OPEN_BOX_PICKUP,Color is different,DLS,ML1290096588,ML1301130531,257837887,DELIVERED,2023-02-25,,,,
12566,17264,PPMP,LTWDWHOG00000032,23285102,4700845,23285102,Leather World,04-02-2023,05-02-2023,04-02-2023,,,,12-02-2023,,,7260867912,4845623868,9260843604,88588ebd-633d-42fe-b5ff-74f817f9d2ed,RTO,Delivered,7260867912,,1,,,,,ML1287713733,,257392973,DELIVERED,2023-02-20,,,,
12566,17264,PPMP,LTWDLABA32272067,32272067,7738833,32272067,Leather World,04-02-2023,07-02-2023,06-02-2023,09-02-2023,2023-02-09,12-02-2023,,1,,7261342109,4845892917,9261317808,4b1df84a-a9e8-488c-a304-4389a4b3a979,Return,Ret Created,7261342109,,1,4315672911,CLOSED_BOX_PICKUP,Received a poor quality product,RL,1.32E+11,1.32E+11,257142130,CLOSED,2023-02-20,,,,
12566,17264,PPMP,LTWDLABA48522310,48522310,14626346,48522310,Leather World,04-02-2023,07-02-2023,06-02-2023,,,,13-02-2023,,,7261776487,4846130732,9261752186,a325a906-461f-41d2-b3f8-8cac7b3356d9,RTO,Delivered,7261776487,,1,,,,,1.32E+11,,257578813,DELIVERED,2023-02-22,,,,
12566,17264,PPMP,LTWDWHOG47322107,47322107,14136004,47322107,Leather World,04-02-2023,07-02-2023,06-02-2023,10-02-2023,2023-02-11,11-02-2023,,1,7268892051,7261664041,4846070554,9261639740,b27ffa8c-0eaa-42f5-9995-032cbc16a4b9,Return,Ret Delivered,7261664041,,1,4315991100,OPEN_BOX_PICKUP,Defective product was delivered,DLS,ML1290096072,ML1296256881,257322582,DELIVERED,2023-02-20,,,,
12566,17264,PPMP,FLFSRUBA65357248,LWHK2207,20854182,65357248,Fly Fashion,04-02-2023,07-02-2023,06-02-2023,,,,12-02-2023,,,7261326841,4845884167,9261302537,b5de25ed-fafa-4d11-a58f-2adb0d50b6ce,RTO,Delivered,7261326841,,1,,,,,ML1290095246,,257392973,DELIVERED,2023-02-20,,,,
12566,17264,PPMP,LTWDWHOG00000062,28245909,5965361,28245909,Leather World,04-02-2023,07-02-2023,06-02-2023,13-02-2023,2023-02-20,20-02-2023,,1,,7261202823,4845813027,9261178519,023e424d-5fcd-4e39-9e78-3a879e61a594,Return,Ret Delivered,7261202823,,1,4318006723,OPEN_BOX_PICKUP,Found a better price on Myntra,DLS,ML1290095342,ML1306337733,258034950,DELIVERED,2023-02-28,,,,
12566,17264,PPMP,LTWDWHOG45528578,45528578,13168678,45528578,Leather World,04-02-2023,,,,,,12-02-2023,,,7261735763,4846108763,9261711462,a2a3f757-d78c-4e0c-8921-921859ff8411,RTO,RTO Created,7261735763,,1,,,,,MYSP1001788380,,,,,,,,
12566,17264,PPMP,LTWDWHOG45528578,45528578,13168678,45528578,Leather World,04-02-2023,07-02-2023,06-02-2023,08-02-2023,2023-02-09,10-02-2023,,1,,7261081375,4845743120,9261057070,8e8b15c8-1b9b-4fdf-be17-a86d5396360e,Return,Ret Delivered,7261081375,,1,4315694451,OPEN_BOX_PICKUP,I do not need it anymore,DLS,ML1290095671,ML1294555281,257578345,DELIVERED,2023-02-22,,,,
12566,17264,PPMP,LTWDHDBG42389402,42389402,12164776,42389402,Leather World,04-02-2023,07-02-2023,06-02-2023,14-02-2023,2023-02-14,20-02-2023,,1,,7261590002,4846031881,9261565701,73bdd595-256e-4346-87ca-4e4e563e9687,Return,Ret Delivered,7261590002,,1,4316772010,OPEN_BOX_PICKUP,Wrong size was delivered,DLS,ML1290095305,ML1300709673,258076060,DELIVERED,2023-02-28,,,,
12566,17264,PPMP,LTWDHDBG40198590,40198590,11554206,40198590,Leather World,04-02-2023,07-02-2023,06-02-2023,,,,07-02-2023,,,7261270289,4845851475,9261245986,05e6f4c6-105d-4685-a905-cd672a7db96a,RTO,Delivered,7261270289,,1,,,,,ML1290094915,,256837018,DELIVERED,2023-02-14,,,,
12566,17264,PPMP,LTWDDFBG38612044,38612044,11176596,38612044,Leather World,04-02-2023,07-02-2023,06-02-2023,,,,10-02-2023,,,7261842446,4846166139,9261818145,5d4e7d2d-2f10-45c8-837c-77284f46b132,RTO,RTO Created,7261842446,,1,,,,,1.32E+11,,257142130,CLOSED,2023-02-20,,,,
12566,17264,PPMP,LTWDHDBG33993526,33993526,9273935,33993526,Leather World,04-02-2023,07-02-2023,06-02-2023,08-02-2023,2023-02-09,10-02-2023,,1,,7261271817,4845852374,9261247514,56f252ff-92a1-4cfe-8c38-3b88d266a00f,Return,Ret Created,7261271817,,1,4315572470,OPEN_BOX_PICKUP,Color is different,RL,ML1290095891,ML1293883421,257142130,CLOSED,2023-02-20,,,,
12566,17264,PPMP,LTWDRGNR47981246,47981246,14453606,47981246,Leather World,04-02-2023,07-02-2023,06-02-2023,12-02-2023,2023-02-12,15-02-2023,,1,,7261436385,4845946417,9261412084,4a80cf30-5216-4097-998b-4880b3541fc2,Return,Ret Delivered,7261436385,,1,4316351687,OPEN_BOX_PICKUP,It did not look good on me,DLS,MYNP0045192437,MYNR0025096451,257578695,DELIVERED,2023-02-22,,,,
12566,17264,PPMP,LTWDWHOG00000041,23285208,4700884,23285208,Leather World,04-02-2023,07-02-2023,06-02-2023,12-02-2023,2023-02-12,13-02-2023,,1,,7261861487,4846176152,9261837186,878da0ca-c927-4b77-a0a3-6884ac8352de,Return,Ret Delivered,7261861487,,1,4316339976,OPEN_BOX_PICKUP,It did not look good on me,DLS,ML1290096793,ML1298129988,257668428,DELIVERED,2023-02-23,,,,
12566,17264,PPMP,LTWDWHOG00000032,23285102,4700845,23285102,Leather World,04-02-2023,07-02-2023,06-02-2023,10-02-2023,2023-02-21,21-02-2023,,1,,7261934335,4846213529,9261910034,1087dc3c-ec8c-4455-9a0e-254f7b7f0614,Return,Ret Delivered,7261934335,,1,4318151945,OPEN_BOX_PICKUP,Return Reason - Thanos ROH approval flow,DLS,ML1290096879,ML1306783270,257933243,DELIVERED,2023-02-27,,,,
12566,17264,PPMP,LTWDHDBG40212784,40212784,11557750,40212784,Leather World,04-02-2023,07-02-2023,06-02-2023,,,,07-02-2023,,,7261864749,4846177935,9261840448,6b4dbd0e-b1a0-4b4c-a051-246d3fcfc098,RTO,Delivered,7261864749,,1,,,,,ML1290096136,,256438930,DELIVERED,2023-02-10,,,,
12566,17264,PPMP,LTWDHDBG40198590,40198590,11554206,40198590,Leather World,04-02-2023,07-02-2023,06-02-2023,,,,06-02-2023,,,7261598226,4846036233,9261573925,79e7a73b-b9a1-4061-ba83-f6102708e8d9,RTO,Delivered,7261598226,,1,,,,,ML1290096281,,256438930,DELIVERED,2023-02-10,,,,
12566,17264,PPMP,LTWDBELT59709586,LWGW2218,19274528,59709586,Leather World,04-02-2023,07-02-2023,06-02-2023,07-02-2023,2023-02-07,08-02-2023,,1,,7261066976,4845734666,9261042671,a4db6852-7740-4ad7-94d0-d6c1eb1de4cd,Return,Ret Created,7261066976,,1,4315277458,OPEN_BOX_PICKUP,It did not look good on me,RL,ML1290095795,ML1292070411,257142130,CLOSED,2023-02-20,,,,
12566,17264,PPMP,LTWDWHOG00000057,28245904,5965356,28245904,Leather World,04-02-2023,09-02-2023,06-02-2023,,,,08-02-2023,,,7261651983,4846064178,9261627682,c29859ad-bfb9-4159-9fd5-12b1046eaed1,RTO,Delivered,7261651983,,1,,,,,1.32E+11,,256837018,DELIVERED,2023-02-14,,,,
