return_id,order_item_id,fulfilment_type,return_requested_date,return_approval_date,return_status,return_reason,return_sub_reason,return_type,return_result,return_expectation,reverse_logistics_tracking_id,sku,fsn,product_title,quantity,return_completion_type,primary_pv_output,detailed_pv_output,final_condition_of_returned_product,tech_visit_sla,tech_visit_by_date,tech_visit_completion_datetime,tech_visit_completion_breach,return_completion_sla,return_complete_by_date,return_completion_date,return_completion_breach,return_cancellation_date,return_cancellation_reason
RI:12202739397307861655,OI:427327565243660100,Non FBF,,22-02-2023,completed,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0401614817,SKU:LWBP19203067,,Leatherworld 15.6 inch Laptop backpack men Women backpack Casual Stylish With USB Charging Port 25 L Laptop Backpack Brown  Black,1,,,,,,,,,,,2023-02-28,NotBreached,,SIZE_FIT_ISSUES
RI:10202738739681240712,OI:327290951588395100,Non FBF,,22-02-2023,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2532796952,SKU:LWHK2020102,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 40 L Black  Yellow,1,Delivered,,,,,,,,,,2023-02-27,NotBreached,,Rejected_by_Customer
RI:10202739019478764553,OI:427381659995976100,Non FBF,,22-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2556292825,SKU:LWBP20213014,,Fly Fashion Grey  Black Shoulder Bag Shoulder Sling Bag Men Cross Body Women,1,,,,,,,,,,,2023-02-23,NotBreached,,order_cancelled
RI:12202739417794693286,OI:327322373684474100,Non FBF,,22-02-2023,completed,COLOR_STYLE_ISSUES,COLOR_NOT_AS_DESCRIBED,customer_return,Replace,replace_expect,RTr:FMPR0401740738,SKU:LWBP20213015,,Fly Fashion Blue Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,,,,,,,,,,,2023-03-05,NotBreached,,COLOR_STYLE_ISSUES
RI:10302739231882946118,OI:22726274151464700,Non FBF,,22-02-2023,completed,order_cancelled,delivery_delayed,courier_return,Refund,wait_refund,RTr:FMPC2526131749,SKU:LWSB19203026SP,,Tan Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-02-28,NotBreached,,order_cancelled
RI:12202738945527638603,OI:427338324264440100,Non FBF,,22-02-2023,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0401317325,SKU:LWGW2218,,Leatherworld Men Casual  Evening  Party  Formal Black Genuine Leather Belt,1,,,,,,,,,,,2023-02-27,NotBreached,,SIZE_FIT_ISSUES
RI:12102739277951796212,OI:427329402105131101,Non FBF,,22-02-2023,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0401524534,SKU:48FLYGW2243,,Fly Fashion Men Casual  Party  Formal Black Genuine Leather Reversible Belt,1,,,,,,,,,,,2023-03-01,NotBreached,,SIZE_FIT_ISSUES
RI:10302739198336922582,OI:427372830002537100,Non FBF,,22-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2553719131,SKU:LWHK2020101,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 40 L Black  White,1,,,,,,,,,,,2023-03-02,NotBreached,,order_cancelled
RI:10202739210435983113,OI:327377786611211100,Non FBF,,22-02-2023,completed,order_cancelled,expensive_now,courier_return,Refund,wait_refund,RTr:FMPC2556084113,SKU:LWHK2020101,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 40 L Black  White,1,,,,,,,,,,,2023-03-02,NotBreached,,order_cancelled
RI:12202739236765846151,OI:427285877613496100,Non FBF,,22-02-2023,cancelled,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0401480039,SKU:Middle chain blue,,Fly Fashion Blue Shoulder Bag Sling Shoulder Cross Body Bag Men Women,1,,,,,,,,,,,,NotBreached,23-02-2023,SIZE_FIT_ISSUES
RI:12102739249771535148,OI:327345433645989100,Non FBF,,22-02-2023,completed,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0401567205,SKU:LWDB224098,,Leatherworld Leatherete Travel Gym bags for Men and Women Gym Duffel Bag,1,,,,,,,,,,,2023-02-27,NotBreached,,DAMAGED_PRODUCT
RI:12102738595975883456,OI:327320434903319100,Non FBF,,22-02-2023,completed,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:5963666353735,SKU:FLYBP2101DB,,Fly Fashion Medium 22 L Laptop Backpack Casual School Work College Bag Blue 22 L Backpack Blue,1,,,,,,,,,,,2023-02-28,NotBreached,,SIZE_FIT_ISSUES
RI:10302739365861536786,OI:12735522837814100,Non FBF,,22-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2551399489,SKU:LWSB19203024SP,,Black Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-03-02,NotBreached,,order_cancelled
RI:10202739116502060318,OI:327342316275264100,Non FBF,,22-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2546892283,SKU:LWBP20213015,,Fly Fashion Blue Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,,,,,,,,,,,2023-02-28,NotBreached,,order_cancelled
RI:10202738723099196260,OI:327341042689976100,Non FBF,,22-02-2023,completed,Shipment_lost,Shipment_lost,courier_return,new-tech-addition,wait_reship,RTr:FMPC2546900927,SKU:LWDB19204084,,Leatherworld Duffel Travel Luggage bag Duffel Without Wheels,1,Delivered,,,,,,,,,,2023-02-24,NotBreached,,Shipment_lost
RI:10302739026252633010,OI:427352820555432100,Non FBF,,22-02-2023,completed,order_cancelled,different_size_color,courier_return,Refund,wait_refund,RTr:FMPC2551388122,SKU:LWHK2020101,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 40 L Black  White,1,,,,,,,,,,,2023-02-28,NotBreached,,order_cancelled
RI:12102740118300647287,OI:327358228225433100,Non FBF,,23-02-2023,completed,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,customer_return,Refund,wait_refund,RTr:FMPR0401885150,SKU:40LB2210,,Leatherworld Women Casual  Evening  Formal Black Genuine Leather Belt,1,,,,,,,,,,,2023-02-28,NotBreached,,CUSTOMER_REMORSE
RI:10202739789804773716,OI:22732982917898000,Non FBF,,23-02-2023,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2542766073,SKU:LWSB16173015SP,,Brown Sling Bag Messenger Sling Bag,1,Delivered,,,,,,,,,,2023-03-05,NotBreached,,Rejected_by_Customer
RI:12302739925127792217,OI:327324960717371100,Non FBF,,23-02-2023,completed,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,customer_return,Replace,replace_expect,RTr:FMPR0401782159,SKU:LWSB16173015,,Leatherworld Brown Sling Bag Cross Body Sling Bag,1,,,,,,,,,,,2023-03-11,NotBreached,,MISSHIPMENT
RI:12102740260048667757,OI:327356234214446100,Non FBF,,23-02-2023,completed,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,customer_return,Refund,wait_refund,RTr:FMPR0402044638,SKU:LWGW2234,,Leatherworld Men Casual  Evening  Party  Formal Tan Genuine Leather Belt,1,,,,,,,,,,,2023-03-02,NotBreached,,CUSTOMER_REMORSE
RI:12102740127051811107,OI:327367931305419100,Non FBF,,23-02-2023,completed,COLOR_STYLE_ISSUES,COLOR_NOT_AS_DESCRIBED,customer_return,Refund,wait_refund,RTr:FMPR0401935324,SKU:LWSB16173008,,Leatherworld Black Sling Bag Cross body Sling Bag,1,,,,,,,,,,,2023-03-01,NotBreached,,COLOR_STYLE_ISSUES
RI:10102740040254091034,OI:427295035550229100,Non FBF,,23-02-2023,completed,order_cancelled,not_serviceable,courier_return,Refund,wait_refund,RTr:FMPC2533543819,SKU:LWDB19204062,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,,,,,,,,,,,2023-02-27,NotBreached,,order_cancelled
RI:12302740294682834028,OI:327278319679012100,Non FBF,,23-02-2023,completed,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,customer_return,Refund,wait_refund,RTr:FMPR0401969254,SKU:LWDB19204084,,Leatherworld Duffel Travel Luggage bag Duffel Without Wheels,1,,,,,,,,,,,2023-03-03,NotBreached,,CUSTOMER_REMORSE
RI:10102740105421538054,OI:327391694827348106,Non FBF,,23-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPP1571162715,SKU:LWHK2020102,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 40 L Black  Yellow,1,,,,,,,,,,,2023-02-25,NotBreached,,order_cancelled
RI:10102740104835633443,OI:327397213613171100,Non FBF,,23-02-2023,completed,shield_cancellation,shield_cancellation,courier_return,Refund,wait_refund,RTr:FMPC2560533958,SKU:LWWC16176094B,,Leatherworld Storage Organizer Display Case Watch Box Blue  Holds 6 Watches,1,,,,,,,,,,,2023-02-25,NotBreached,,shield_cancellation
RI:12102740098294947026,OI:327359023797701100,Non FBF,,23-02-2023,cancelled,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0401895839,SKU:LWWC16176115B,,Leatherworld Watch case   Watch Organizer   10 Watch Storage box Watch Box Blue  Holds 10 Watches,1,,,,,,,,,,,,NotBreached,24-02-2023,QUALITY_ISSUES
RI:12102739791050798342,OI:327351125914494100,Non FBF,,23-02-2023,completed,MISSHIPMENT,DIFFERENT_SIZE_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0401670920,SKU:LWSB19203022,,Leatherworld Brown Sling Bag Cross body Sling Bag,1,,,,,,,,,,,2023-03-02,NotBreached,,MISSHIPMENT
RI:12202739868546436148,OI:327357110528023100,Non FBF,,23-02-2023,completed,QUALITY_ISSUES,PERFORMANCE_ISSUES,customer_return,Refund,wait_refund,RTr:FMPR0401853027,SKU:LWHK2020105,,Leatherworld Adventure Stylish Water Resistance Trekking Hiking Travel Bag Rucksack  - 45 L Purple,1,,,,,,,,,,,2023-03-02,NotBreached,,QUALITY_ISSUES
RI:10302740267093080417,OI:327389146866532100,Non FBF,,23-02-2023,completed,order_cancelled,different_size_color,courier_return,Refund,wait_refund,RTr:FMPP1570069951,SKU:4 Black Window,,Leatherworld Watch Storage Box Watch Organizer Case 4 Watch Box Beige  Black  Holds 4 Watches,1,,,,,,,,,,,2023-03-03,NotBreached,,order_cancelled
RI:12202738219358545841,OI:327341045472800100,Non FBF,,23-02-2023,cancelled,MISSHIPMENT,ORDERED_A_RECEIVED_B,customer_return,Replace,replace_expect,RTr:FMPR0401734345,SKU:LWDB16174014C,,Leatherworld Expandable Large super premium quality light weight duffel bag men Duffel Without Wheels,1,,,,,,,,,,,,NotBreached,02-03-2023,MISSHIPMENT
RI:12102739860840135846,OI:327364590861254103,Non FBF,,23-02-2023,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0401747629,SKU:44LWGW2218,,Leatherworld Men Casual  Evening  Formal  Formal Black Genuine Leather Belt,1,,,,,,,,,,,2023-02-28,NotBreached,,SIZE_FIT_ISSUES
RI:12202739700938578655,OI:427316511766203100,Non FBF,,23-02-2023,completed,SIZE_FIT_ISSUES,SIZE_LARGER,customer_return,Refund,wait_refund,RTr:FMPR0401663137,SKU:LWBP20213016,,Fly Fashion Black Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,,,,,,,,,,,2023-03-02,NotBreached,,SIZE_FIT_ISSUES
RI:12202739975762877480,OI:327278319679012100,Non FBF,,23-02-2023,cancelled,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,customer_return,Refund,wait_refund,RTr:FMPR0401798943,SKU:LWDB19204084,,Leatherworld Duffel Travel Luggage bag Duffel Without Wheels,1,,,,,,,,,,,,NotBreached,23-02-2023,CUSTOMER_REMORSE
RI:12302740047556610782,OI:327355611407462100,Non FBF,,23-02-2023,completed,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0401969780,SKU:LWBP202104,,Leatherworld Travel Shoulder sling bag backpack men and women 14 L Backpack Black,1,,,,,,,,,,,2023-03-03,NotBreached,,MISSHIPMENT
RI:12202740237923586204,OI:427285877613496100,Non FBF,,23-02-2023,cancelled,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0402007753,SKU:Middle chain blue,,Fly Fashion Blue Shoulder Bag Sling Shoulder Cross Body Bag Men Women,1,,,,,,,,,,,,NotBreached,26-02-2023,QUALITY_ISSUES
RI:10202739791820557835,OI:427373618214547100,Non FBF,,23-02-2023,completed,order_cancelled,not_available_at_home,courier_return,Refund,wait_refund,RTr:FMPC2556064504,SKU:LWDB214103,,Leatherworld Canvas PU Travel Duffel Luggage Bag Men Women Duffel Without Wheels,1,,,,,,,,,,,2023-02-28,NotBreached,,order_cancelled
RI:12102739758855710650,OI:427285919608069100,Non FBF,,23-02-2023,completed,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,customer_return,Replace,wait_replace,RTr:5963669125934,SKU:42LWGW2223,,Leatherworld Men Casual  Evening  Formal  Party Tan Genuine Leather Belt,1,,,,,,,,,,,2023-02-28,NotBreached,,DAMAGED_PRODUCT
RI:12102739760333066078,OI:427355919081709100,Non FBF,,23-02-2023,completed,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0401680769,SKU:LWGW2220,,Leatherworld Men Casual  Evening  Party  Formal Tan Genuine Leather Belt,1,,,,,,,,,,,2023-02-27,NotBreached,,QUALITY_ISSUES
RI:12202740920673160586,OI:327375721928397100,Non FBF,,24-02-2023,completed,MISSHIPMENT,DIFFERENT_SIZE_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0402222630,SKU:LWSB19203024,,Leatherworld Black Sling Bag Cross body Messenger Bag,1,,,,,,,,,,,2023-03-03,NotBreached,,MISSHIPMENT
RI:12202740689033452678,OI:427313699168166100,Non FBF,,24-02-2023,cancelled,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0402080848,SKU:LWBP19203084,,Leatherworld College Backpack Casual Backpack Office Backpack 13 L Laptop Backpack Brown,1,,,,,,,,,,,,NotBreached,24-02-2023,SIZE_FIT_ISSUES
RI:12302740639601808651,OI:427372681778472100,Non FBF,,24-02-2023,completed,ITEM_NOT_AS_DESCRIBED,SPECIFICATION_ERROR,customer_return,Refund,wait_refund,RTr:FMPR0402052554,SKU:LWDB16174096,,Leatherworld Nylon Blue Color With Shoe Storage Duffel Without Wheels,1,,,,,,,,,,,2023-03-03,NotBreached,,ITEM_NOT_AS_DESCRIBED
RI:12202741050601774133,OI:327367183784541100,Non FBF,,24-02-2023,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0402274846,SKU:LWBP20213012,,Fly Fashion Multicolor Shoulder Bag Sling Shoulder Cross Body Bag Men Women,1,,,,,,,,,,,2023-03-01,NotBreached,,SIZE_FIT_ISSUES
RI:10202741066677392324,OI:327391901586919100,Non FBF,,24-02-2023,completed,order_cancelled,not_available_at_home,courier_return,Refund,wait_refund,RTr:FMPC2560502143,SKU:LWBP20213014,,Fly Fashion Grey  Black Shoulder Bag Shoulder Sling Bag Men Cross Body Women,1,,,,,,,,,,,2023-03-06,NotBreached,,order_cancelled
RI:10202741108263704375,OI:327311727671445101,Non FBF,,24-02-2023,completed,order_cancelled,different_size_color,courier_return,Refund,wait_refund,RTr:FMPC2544878164,SKU:LWBP20213016,,Fly Fashion Black Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,Delivered,,,,,,,,,,2023-02-27,NotBreached,,order_cancelled
RI:12202741031290074186,OI:327358675246715100,Non FBF,,24-02-2023,completed,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,customer_return,Refund,wait_refund,RTr:FMPR0402270134,SKU:LWDB19204084,,Leatherworld Duffel Travel Luggage bag Duffel Without Wheels,1,,,,,,,,,,,2023-03-03,NotBreached,,CUSTOMER_REMORSE
RI:10102740935870243212,OI:327402413821627100,Non FBF,,24-02-2023,completed,order_cancelled,purchased_product_elsewhere,courier_return,Refund,wait_refund,RTr:FMPC2562641013,SKU:LWTP202102,,Leatherworld Expandable Travel Toiletry Shaving Kit Toiletry Shaving Bag Travel Shaving Bag Brown,1,,,,,,,,,,,2023-02-27,NotBreached,,order_cancelled
RI:10302740679179987474,OI:327392936977851100,Non FBF,,24-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2560502156,SKU:LWBP20213014,,Fly Fashion Grey  Black Shoulder Bag Shoulder Sling Bag Men Cross Body Women,1,,,,,,,,,,,2023-03-02,NotBreached,,order_cancelled
RI:12302741003608755374,OI:427313282137268100,Non FBF,,24-02-2023,cancelled,STYLE_FIT_ISSUE,FIT_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,,SKU:LWDB19204084,,Leatherworld Duffel Travel Luggage bag Duffel Without Wheels,1,,,,,,,,,,,,NotBreached,26-02-2023,STYLE_FIT_ISSUE
RI:10202740368292865141,OI:427325475779936100,Non FBF,,24-02-2023,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2544900809,SKU:LWHK2020101,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 40 L Black  White,1,Delivered,,,,,,,,,,2023-03-02,NotBreached,,Rejected_by_Customer
RI:12102741049171344180,OI:327389979910318100,Non FBF,,24-02-2023,completed,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,customer_return,Replace,replace_expect,RTr:FMPR0402807097,SKU:LWWC16176094B,,Leatherworld Storage Organizer Display Case Watch Box Blue  Holds 6 Watches,1,,,,,,,,,,,2023-03-06,NotBreached,,DAMAGED_PRODUCT
RI:12302740966148516345,OI:427359688795852100,Non FBF,,24-02-2023,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0402198489,SKU:Middle chain blue,,Fly Fashion Blue Shoulder Bag Sling Shoulder Cross Body Bag Men Women,1,,,,,,,,,,,2023-03-03,NotBreached,,SIZE_FIT_ISSUES
RI:12302740865810911265,OI:427380949926430100,Non FBF,,24-02-2023,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0402301824,SKU:LWGW2218,,Leatherworld Men Casual  Evening  Party  Formal Black Genuine Leather Belt,1,,,,,,,,,,,2023-03-02,NotBreached,,SIZE_FIT_ISSUES
RI:10102740662464802563,OI:427397906014909100,Non FBF,,24-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2560506887,SKU:LWDB19204064,,Leatherworld Duffel Bag Luggage Bag with shoe Compartments Duffel Without Wheels,1,,,,,,,,,,,2023-03-09,NotBreached,,order_cancelled
RI:12102740688480903180,OI:427356382708889101,Non FBF,,24-02-2023,completed,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,customer_return,Refund,wait_refund,RTr:FMPR0402082311,SKU:LWGW2223,,Leatherworld Men Casual  Evening  Party  Formal Tan Genuine Leather Belt,1,,,,,,,,,,,2023-02-27,NotBreached,,CUSTOMER_REMORSE
RI:10302740603800585560,OI:22738172122845000,Non FBF,,24-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:5963665026572,SKU:LWHK2020102SP,,Adventure Waterproof Trekking Bag Rucksack  - 55 L Black,1,,,,,,,,,,,2023-03-02,NotBreached,,order_cancelled
RI:10202741678003068313,OI:427416321583942100,Non FBF,,25-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2565234638,SKU:LWSB16173015,,Leatherworld Brown Sling Bag Cross Body Sling Bag,1,,,,,,,,,,,2023-02-25,NotBreached,,order_cancelled
RI:10202741644393283823,OI:327327660228174100,Non FBF,,25-02-2023,completed,order_cancelled,delivery_time_long,courier_return,Refund,wait_refund,RTr:FMPC2542724645,SKU:LWGW2223,,Leatherworld Men Casual  Evening  Party  Formal Tan Genuine Leather Belt,1,,,,,,,,,,,2023-03-02,NotBreached,,order_cancelled
RI:10102741624331976402,OI:327399059065387100,Non FBF,,25-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2560743825,SKU:LWHK2020103,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 45 L Black  Grey,1,,,,,,,,,,,2023-02-28,NotBreached,,order_cancelled
RI:12102741876917624218,OI:327359023797701100,Non FBF,,25-02-2023,completed,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0402600927,SKU:LWWC16176115B,,Leatherworld Watch case   Watch Organizer   10 Watch Storage box Watch Box Blue  Holds 10 Watches,1,,,,,,,,,,,2023-03-03,NotBreached,,QUALITY_ISSUES
RI:10302741537370872047,OI:327407732493586100,Non FBF,,25-02-2023,init,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:134484132444,SKU:LWBP20213016,,Fly Fashion Black Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,,,,,,,,,,,,NotBreached,,order_cancelled
RI:12302741724836118587,OI:327364385457288100,Non FBF,,25-02-2023,completed,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,customer_return,Replace,replace_expect,RTr:FMPR0403218088,SKU:LWWC16176094B,,Leatherworld Storage Organizer Display Case Watch Box Blue  Holds 6 Watches,1,,,,,,,,,,,2023-03-12,NotBreached,,DAMAGED_PRODUCT
RI:12302741777551567505,OI:427313699168166100,Non FBF,,25-02-2023,cancelled,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0402552770,SKU:LWBP19203084,,Leatherworld College Backpack Casual Backpack Office Backpack 13 L Laptop Backpack Brown,1,,,,,,,,,,,,NotBreached,26-02-2023,QUALITY_ISSUES
RI:12302741859764387036,OI:427403066874606100,Non FBF,,25-02-2023,completed,QUALITY_ISSUES,PERFORMANCE_ISSUES,customer_return,Refund,wait_refund,RTr:FMPR0402679151,SKU:Middle chain blue,,Fly Fashion Blue Shoulder Bag Sling Shoulder Cross Body Bag Men Women,1,,,,,,,,,,,2023-03-03,NotBreached,,QUALITY_ISSUES
RI:12102739918982014600,OI:427367440638958100,Non FBF,,25-02-2023,completed,MISSHIPMENT,DIFFERENT_SPECIFICATIONS_FROM_WEBSITE,customer_return,Refund,wait_refund,RTr:5963673975652,SKU:CBShervaniKona Tan,,Leatherworld Combo Laptop Office Bag With Sling Bag Messenger Bag Tan  15 L,1,,,,,,,,,,,2023-03-03,NotBreached,,MISSHIPMENT
RI:12202741490092172137,OI:427399249250547100,Non FBF,,25-02-2023,completed,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0402403810,SKU:LWOB19201078,,Leatherworld 16 inch Expandable Laptop Office Bag Messenger Bag Black  20 L,1,,,,,,,,,,,2023-02-27,NotBreached,,SIZE_FIT_ISSUES
RI:10102741842618645856,OI:427374385447718100,Non FBF,,25-02-2023,completed,Do_not_want_the_product,Do_not_want_the_product,courier_return,Refund,wait_refund,RTr:FMPC2556037889,SKU:LWWC16176115B,,Leatherworld Watch case   Watch Organizer   10 Watch Storage box Watch Box Blue  Holds 10 Watches,1,Delivered,,,,,,,,,,2023-03-03,NotBreached,,Do_not_want_the_product
RI:10302741486800136471,OI:427367783747759100,Non FBF,,25-02-2023,completed,order_cancelled,purchased_product_elsewhere,courier_return,Refund,wait_refund,RTr:FMPP1567639581,SKU:LWSB16173015,,Leatherworld Brown Sling Bag Cross Body Sling Bag,1,,,,,,,,,,,2023-03-05,NotBreached,,order_cancelled
RI:10302741684965450460,OI:327416474488346100,Non FBF,,25-02-2023,completed,shield_cancellation,shield_cancellation,courier_return,Refund,wait_refund,RTr:FMPP1573532806,SKU:LWBP20213015,,Fly Fashion Blue Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,,,,,,,,,,,2023-02-25,NotBreached,,shield_cancellation
RI:10302741684963747477,OI:327415674735770100,Non FBF,,25-02-2023,completed,shield_cancellation,shield_cancellation,courier_return,Refund,wait_refund,RTr:FMPP1573395433,SKU:LWBP20213015,,Fly Fashion Blue Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,,,,,,,,,,,2023-02-25,NotBreached,,shield_cancellation
RI:10102741779979827252,OI:427410414678925100,Non FBF,,25-02-2023,completed,order_cancelled,change_ship_address,courier_return,Refund,wait_refund,RTr:FMPP1573399256,SKU:LWSB19203021,,Leatherworld Black Sling Bag Cross body Sling Bag,1,,,,,,,,,,,2023-02-27,NotBreached,,order_cancelled
RI:12302741794206598883,OI:427386178092496101,Non FBF,,25-02-2023,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0402547848,SKU:46LWGW2221,,Leatherworld Men Casual  Evening  Formal  Party Brown Genuine Leather Belt,1,,,,,,,,,,,2023-03-01,NotBreached,,SIZE_FIT_ISSUES
RI:10302741657457170235,OI:22741608047430601,Non FBF,,25-02-2023,completed,order_cancelled,different_size_color,courier_return,Refund,wait_refund,RTr:FMPC2565144973,SKU:LWGW2223,,Leatherworld Men Casual  Evening  Party  Formal Tan Genuine Leather Belt,1,,,,,,,,,,,2023-02-25,NotBreached,,order_cancelled
RI:10302741978168055524,OI:12741139559244400,Non FBF,,25-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2564933817,SKU:LWSB19203026SP,,Tan Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-02-27,NotBreached,,order_cancelled
RI:10102741839489442342,OI:427409497022845100,Non FBF,,25-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPP1573412465,SKU:32LB2208,,Leatherworld Women Evening  Casual  Formal Black Genuine Leather Belt,1,,,,,,,,,,,2023-02-27,NotBreached,,order_cancelled
RI:10102741414930557662,OI:427399736868750100,Non FBF,,25-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2562648363,SKU:LWBP20213012,,Fly Fashion Multicolor Shoulder Bag Sling Shoulder Cross Body Bag Men Women,1,,,,,,,,,,,2023-03-04,NotBreached,,order_cancelled
RI:10202742616975525380,OI:427415774888615100,Non FBF,,26-02-2023,completed,order_cancelled,expensive_now,courier_return,Refund,wait_refund,RTr:FMPC2564971795,SKU:LWHK2020105,,Leatherworld Adventure Stylish Water Resistance Trekking Hiking Travel Bag Rucksack  - 45 L Purple,1,,,,,,,,,,,2023-03-10,NotBreached,,order_cancelled
RI:10102742523241796467,OI:12738099796595400,Non FBF,,26-02-2023,completed,Customer Rejection via OTP,Customer Rejection via OTP,courier_return,Refund,wait_refund,RTr:5963664959136,SKU:LWSB16173019SP,,Tan Sling Bag Messenger Sling Bag,1,Delivered,,,,,,,,,,2023-03-04,NotBreached,,Customer Rejection via OTP
