Order ID,Order date,Return request date,Return request status,Amazon RMA ID,Seller RMA ID,Label type,Label cost,Currency code,Return carrier,Tracking ID,Label to be paid by,A-to-z claim,Is prime,ASIN, Merchant SKU,Item Name,Return quantity,Return reason,In policy,Return type,Resolution,Invoice number,Return delivery date,Order Amount,Order quantity,SafeT Action reason,SafeT claim ID,SafeT claim state,SafeT claim creation time,SafeT claim reimbursement amount,Refunded Amount,Category
408-7257983-5597151,16-Feb-23,21-Feb-23,Approved,DCVX2dpcRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.13597E+11,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-MISSING_PARTS,Y,C-Returns,StandardRefund,IN-14894,27-Feb-23, ,1, , , , , , ,gl_home
404-2925810-7953159,16-Feb-23,21-Feb-23,Approved,DGVr2SpyRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.13597E+11,Seller,N,Y,B084MK46HJ,PRIME-LWWC16176140,Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,StandardRefund,IN-14906,27-Feb-23,585,1, , , , , ,585,gl_watch
171-2643523-6116319,17-Feb-23,21-Feb-23,Approved,DStv2sp5RRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.13597E+11,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,StandardRefund,IN-14940, ,699,1, , , , , , ,gl_home
405-4536158-3620366,12-Feb-23,21-Feb-23,Approved,D9t82bpgRRMA, ,AmazonPrePaidLabel,276,INR,ATS,5554124831,Seller,N,Y,B07PXDNF1X,PRIME-LWSB19203009B,Leather World Vegan Leather Sling Bag for Men and Women Cross Body Travel Messenger Crossbody Shoulder Bag Messenger Bag Office Bag Brown,1,UNKNOWN_OTHER_REASON,Y,C-Returns,StandardRefund,IN-14663,28-Feb-23,649,1, , , , , ,649,gl_shoes
408-7838167-8157103,18-Feb-23,21-Feb-23,Approved,DGtY2mpXRRMA, ,AmazonPrePaidLabel,138,INR,ATS,5.13597E+11,Seller,N,Y,B084C52Z6M,PRIME-LWOB19201079,Leather World Synthetic Leather Briefcase: 15.6 Inch Brown Laptop Office Expandable Messenger Shoulder Bag for Men and Women,1,CR-SWITCHEROO,Y,C-Returns,StandardRefund,IN-15019,27-Feb-23, ,1, , , , , , ,gl_shoes
403-5351152-0906737,18-Feb-23,21-Feb-23,Approved,Dwtq24p1RRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.13597E+11,Seller,N,Y,B07PHZ1JML,PRIME-LWWC16176136,Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,StandardRefund,IN-15026,27-Feb-23,699,1, , , , , ,699,gl_home
408-8197913-8023512,19-Feb-23,22-Feb-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.22544E+11,Not Computed,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-15074,27-Feb-23, , , , , , , , ,gl_home
171-6543858-4460319,18-Feb-23,22-Feb-23,Approved,DymY26pBRRMA, ,AmazonPrePaidLabel,0, ,ATS,5.136E+11,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-DEFECTIVE,Y,C-Returns,Replacement, ,03-Mar-23,699,1, , , , , , ,gl_home
402-9187888-6061127,18-Feb-23,22-Feb-23,Approved,D9j52xpDRRMA, ,AmazonPrePaidLabel,230,INR,ATS,5.13599E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,AMZ-PG-WJ-TOO-LARGE,Y,C-Returns,StandardRefund,IN-15032,01-Mar-23,1170,2, , , , , ,585,gl_watch
406-3344959-9903516,18-Feb-23,22-Feb-23,Approved,DJ1y2ZphRRMA, ,AmazonPrePaidLabel,115,INR,ATS,5.13599E+11,Seller,N,Y,B07KYQD52P,PRIME-LWWC16176105C,Leather World 8 Slots PU Leather Men Acrylic Display Glass Watch Organizer Box for Women (Black),1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,StandardRefund,IN-15034,28-Feb-23,699,1, , , , , ,699,gl_home
407-3677466-1887552,14-Feb-23,22-Feb-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.2248E+11,Not Computed,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-14784,01-Mar-23, , , , , , , , ,gl_watch
403-8532506-1720320,14-Feb-23,22-Feb-23,Approved,DD1m2kpwRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.13599E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,AMZ-PG-WJ-TOO-LARGE,Y,C-Returns,StandardRefund,IN-14769,01-Mar-23,585,1, , , , , ,585,gl_watch
408-1698766-5750734,14-Feb-23,22-Feb-23,Approved,DD7W2wpCRRMA, ,AmazonPrePaidLabel,483,INR,ATS,5.13599E+11,Seller,N,Y,B07DFDQHXD,PRIME-LWBP16173030,Leather World Nylon Travel Backpack Men Women Casual College Bag-Green,1,CR-SWITCHEROO,Y,C-Returns,StandardRefund,IN-14765,02-Mar-23,627,1, , , , , ,627,gl_luggage
402-3746496-2694728,18-Feb-23,22-Feb-23,Approved,Dm7Q2ypmRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.13599E+11,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-DAMAGED_BY_FC,Y,C-Returns,StandardRefund,IN-15037,27-Feb-23,699,1, , , , , ,699,gl_home
405-7901527-8242749,17-Feb-23,22-Feb-23,Approved, , ,AmazonPrePaidLabel,0, , , ,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-DAMAGED_BY_FC,Y,C-Returns,Replacement, , ,699,1, , , , , , ,gl_home
403-8097081-3733966,12-Feb-23,22-Feb-23,Approved,DmDK25pkRRMA, ,AmazonUnPaidLabel,0, , , ,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-DEFECTIVE,Y,,Replacement, , ,585,1, , , , , ,585,gl_watch
407-1437762-1709123,17-Feb-23,22-Feb-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.22528E+11,Not Computed,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-14989,27-Feb-23, , , , , , , , ,gl_home
171-0385157-7845104,15-Feb-23,22-Feb-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.22513E+11,Not Computed,N,N,B08LNM3X1R,PRIME-LWWC20216110,Leather World Pu Watch Box Case Layer Lock 8 Slots Watches Storage Organizer Boxes Case for Men and Women - Blue,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-14845,24-Feb-23, , , , , , , , ,gl_home
403-5725722-4565960,15-Feb-23,22-Feb-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.22496E+11,Not Computed,N,Y,B08NXL9F1P,PRIME-LWBP20213012,Fly Fashion Polyester Travel Cross Body Backpack Shoulder Chest Bag Lightweight Men and Women,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-14815,24-Feb-23, , , , , , , , ,gl_luggage
405-2972771-6748317,23-Jan-23,22-Feb-23,Approved,DX8g2Gp3RRMA, ,AmazonPrePaidLabel,345,INR,ATS,5.13598E+11,Seller,N,Y,B0837TDP66,PRIME-LWHK2020102,"Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women",1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,StandardRefund,IN-13470,28-Feb-23,806,1, , , , , ,806,gl_luggage
403-1999063-2074768,16-Feb-23,22-Feb-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.22513E+11,Not Computed,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-14876,27-Feb-23, , , , , , , , ,gl_home
403-1521455-4830734,10-Feb-23,22-Feb-23,Approved,DNgG2YpZRRMA, ,AmazonUnPaidLabel,0, , , ,Seller,N,N,B01ISVKU3E,PRIME-LWOB16171002,"Leather World Expandable Faux Leather 15.6 inch Office Bag for Men and Women Suitable for Computer, Laptop, Macbook, Tablet - Tan",1,CR-QUALITY_UNACCEPTABLE,Y,,Replacement, , ,1139,1, , , , , ,1139,gl_pc
403-0802159-2781102,07-Feb-23,23-Feb-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.22379E+11,Not Computed,N,Y,B07PFQ2X2Q,PRIME-LWWC16176077B,Leather World Pu Leather Beige 4 Slots Watch Box Organizer for Men and Women,1,UND-UNKNOWN,Y,Undelivered,StandardRefund,IN-14333,27-Feb-23, , , , , , , , ,gl_watch
402-8745916-1425108,14-Feb-23,23-Feb-23,Approved,DX4R2ppxRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.136E+11,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,StandardRefund,IN-14756, ,699,1, , , , , , ,gl_home
407-1880615-9186717,19-Feb-23,23-Feb-23,Approved,DVyK2KpTRRMA, ,AmazonPrePaidLabel,0, ,ATS,5.136E+11,Seller,N,Y,B07KYQD52P,PRIME-LWWC16176105C,Leather World 8 Slots PU Leather Men Acrylic Display Glass Watch Organizer Box for Women (Black),1,CR-DAMAGED_BY_FC,Y,C-Returns,Replacement, ,04-Mar-23,699,1, , , , , , ,gl_home
405-6287906-3912300,15-Feb-23,23-Feb-23,Approved,DVFJ2DpCRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.136E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-UNWANTED_ITEM,Y,C-Returns,StandardRefund,IN-14844,02-Mar-23,585,1, , , , , ,585,gl_watch
171-2643523-6116319,17-Feb-23,23-Feb-23,Approved,DSFx2BprRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.136E+11,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,StandardRefund,IN-14940, ,699,1, , , , , , ,gl_home
406-7410272-7285159,19-Feb-23,23-Feb-23,Approved,Dd302FpnRRMA, ,AmazonPrePaidLabel,138,INR,ATS,5.13599E+11,Seller,N,Y,B07PHZ1JML,PRIME-LWWC16176059B,Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black,1,CR-MISSING_PARTS,Y,C-Returns,StandardRefund,IN-15093, ,699,1, , , , , , ,gl_home
405-3032859-0896361,19-Feb-23,23-Feb-23,Approved,DP3J26pDRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.13599E+11,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-UNWANTED_ITEM,Y,C-Returns,StandardRefund,IN-15069,28-Feb-23,699,1, , , , , ,699,gl_home
404-6415965-6296358,18-Feb-23,24-Feb-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.22542E+11,Not Computed,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-15041,01-Mar-23, , , , , , , , ,gl_home
406-3808816-1128308,14-Feb-23,24-Feb-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.2248E+11,Not Computed,N,Y,B07MW1PPGM,PRIME-LWSB16173009,Leather World Vegan Leather Sling Bag for Men and Women Cross Body Travel Messenger Crossbody Shoulder Bag Messenger Bag Office Bag Brown,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-14792,06-Mar-23, , , , , , , , ,gl_luggage
404-0869475-0880335,20-Feb-23,24-Feb-23,Approved,DCKk2YpmRRMA, ,AmazonPrePaidLabel,0, ,ATS,5.13601E+11,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-DAMAGED_BY_FC,Y,C-Returns,Replacement, , ,699,1, , , , , , ,gl_home
407-6648476-8118751,11-Feb-23,24-Feb-23,Approved,DNK72tpvRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.13601E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,AMZ-PG-WJ-TOO-LARGE,Y,C-Returns,StandardRefund,IN-14597,04-Mar-23,585,1, , , , , ,585,gl_watch
406-5940994-0891511,17-Feb-23,24-Feb-23,Approved,D3Xl2NptRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.13601E+11,Seller,N,Y,B07PHZ1JML,PRIME-LWWC16176136,Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,StandardRefund,IN-14954,02-Mar-23,699,1, , , , , ,699,gl_home
405-4921143-2689912,16-Feb-23,24-Feb-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.22513E+11,Not Computed,N,Y,B07MW1PPGM,PRIME-LWSB16173009B,Leather World Vegan Leather Sling Bag for Men and Women Cross Body Travel Messenger Crossbody Shoulder Bag Messenger Bag Office Bag Brown,1,UND-UNKNOWN,Y,Undelivered,StandardRefund,IN-14937,27-Feb-23, , , , , , , , ,gl_luggage
405-8312129-6263533,19-Feb-23,24-Feb-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.22576E+11,Not Computed,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-15112,28-Feb-23, , , , , , , , ,gl_home
407-1480267-4588352,19-Feb-23,24-Feb-23,Approved,DCvD2TpsRRMA, ,AmazonPrePaidLabel,138,INR,ATS,5.136E+11,Seller,N,Y,B07PHZ1JML,PRIME-LWWC16176136,Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,StandardRefund,IN-15101,28-Feb-23,699,1, , , , , ,699,gl_home
405-2957222-5949936,14-Feb-23,24-Feb-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.22481E+11,Not Computed,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-14770,24-Feb-23, , , , , , , , ,gl_watch
404-0363931-9584365,20-Feb-23,24-Feb-23,Approved,D1v02qpRRRMA, ,AmazonPrePaidLabel,0, ,ATS,5.13601E+11,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-DEFECTIVE,Y,C-Returns,Replacement, ,06-Mar-23,699,1, , , , , , ,gl_home
403-2484268-9673151,13-Feb-23,24-Feb-23,Approved,D3S52mpcRRMA, ,AmazonPrePaidLabel,345,INR,ATS,5.136E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,2,CR-DEFECTIVE,Y,C-Returns,Replacement,IN-14690, ,1170,2, , , , , ,585,gl_watch
406-0977888-8025127,22-Feb-23,25-Feb-23,Approved,D1JbVjpzRRMA, ,AmazonPrePaidLabel,138,INR,ATS,5.13602E+11,Seller,N,Y,B084MK46HJ,PRIME-LWWC16176140,Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,StandardRefund,IN-15275,02-Mar-23,585,1, , , , , ,585,gl_watch
403-9615114-3122750,14-Feb-23,25-Feb-23,Approved,DVxFVqpvRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.13602E+11,Seller,N,Y,B07PHZ1JML,PRIME-LWWC16176136,Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,StandardRefund,IN-14768, ,699,1, , , , , , ,gl_home
408-3871947-2490753,15-Feb-23,25-Feb-23,Approved,DlpJVfpJRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.13602E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,AMZ-PG-WJ-TOO-LARGE,Y,C-Returns,StandardRefund,IN-14865,03-Mar-23,585,1, , , , , ,585,gl_watch
408-0257324-6427525,18-Feb-23,25-Feb-23,Approved,DzpWVBpcRRMA, ,AmazonPrePaidLabel,414,INR,ATS,5.13602E+11,Seller,N,Y,B07SNP6SZD,PRIME-LWBP19203084,Leather World Vegan Leather Brown 14 inch Formal Everyday Laptop Backpack College Travel Bag Water Resistant Daypack for Women,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,StandardRefund,IN-15048,04-Mar-23, ,1, , , , , , ,gl_luggage
407-2393029-9441948,20-Feb-23,25-Feb-23,Approved,D3pgVPpcRRMA, ,AmazonPrePaidLabel,0, ,ATS,5.13602E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-DEFECTIVE,Y,C-Returns,Replacement, ,06-Mar-23,585,1, , , , , , ,gl_watch
171-2643523-6116319,17-Feb-23,25-Feb-23,Approved,D0nzVtpqRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.13601E+11,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,StandardRefund,IN-14940,03-Mar-23,699,1, , , , , ,699,gl_home
402-8745916-1425108,14-Feb-23,25-Feb-23,Approved,DznLV6pCRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.13601E+11,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-SWITCHEROO,Y,Amazon CS,StandardRefund,IN-14756,04-Mar-23,699,1, , , , , ,699,gl_home
407-2269601-4795529,21-Feb-23,25-Feb-23,Approved,DJnwVtplRRMA, ,AmazonPrePaidLabel,0, ,ATS,5.13602E+11,Seller,N,Y,B07SDQSQNX,PRIME-LWDB19204014,Leather World 22 cm Nylon Large Weekender Travel Duffle Luggage Bag with Detachable Shoulder Strap for Men & Women Blue,1,CR-MISSING_PARTS,Y,C-Returns,Replacement, ,06-Mar-23,898,1, , , , , , ,gl_luggage
171-0582759-8643539,21-Feb-23,25-Feb-23,Approved,DlnDV5p3RRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.13601E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,AMZ-PG-WJ-TOO-LARGE,Y,C-Returns,StandardRefund,IN-15192,04-Mar-23,585,1, , , , , ,585,gl_watch
403-8337280-7042734,19-Feb-23,25-Feb-23,Approved,DGnLVhpJRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.13601E+11,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-DAMAGED_BY_FC,Y,C-Returns,StandardRefund,IN-15097,04-Mar-23,699,1, , , , , ,699,gl_home
406-9772287-2566716,20-Feb-23,25-Feb-23,Approved,DCnJVrpMRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,1.49311E+13,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,StandardRefund,IN-15141,09-Mar-23,699,1, , , , , ,699,gl_home
405-4785665-1717908,16-Feb-23,25-Feb-23,Approved,DJn1V9pcRRMA, ,AmazonPrePaidLabel,322,INR,ATS,5.13601E+11,Seller,N,Y,B084BYCL5R,PRIME-LWOB19201066,Leather World Faux Leather 15.6 inch Laptop Bags Water Resistant Office Bag for Men and Women Messenger Briefcase - Black,1,CR-SWITCHEROO,Y,Amazon CS,StandardRefund,IN-14927,03-Mar-23,999,1, , , , , ,999,gl_luggage
403-0590940-2953922,18-Feb-23,25-Feb-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.22542E+11,Not Computed,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-15052,02-Mar-23, , , , , , , , ,gl_home
408-0466297-0901156,22-Feb-23,25-Feb-23,Approved,DSqSVjpqRRMA, ,AmazonPrePaidLabel,103.5,INR,ATS,5.13601E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,AMZ-PG-WJ-TOO-LARGE,Y,C-Returns,StandardRefund,IN-15272,28-Feb-23,585,1, , , , , ,585,gl_watch
406-0526728-3222731,24-Feb-23,25-Feb-23,Approved,DmqmVBpsRRMA, ,AmazonPrePaidLabel,103.5,INR,ATS,5.13601E+11,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-QUALITY_UNACCEPTABLE,Y,C-Returns,StandardRefund,IN-15384, ,699,1, , , , , ,699,gl_home
408-7480023-9607543,20-Feb-23,26-Feb-23,Approved,DwGDVFpCRRMA, ,AmazonPrePaidLabel,0, ,ATS,5.13604E+11,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-SWITCHEROO,Y,C-Returns,Replacement, ,08-Mar-23,699,1, , , , , , ,Home
171-1146248-0408343,21-Feb-23,26-Feb-23,Approved, , ,AmazonPrePaidLabel,0, ,ATS,3.22593E+11,Not Computed,N,Y,B07PGZWX1F,PRIME-LWWC16176114B,Leather World 8 Slots Vegan Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Blue,1,UND-UNKNOWN,Y,Rejected,StandardRefund,IN-15183,01-Mar-23, , , , , , , , ,Watch
171-7458396-8818714,20-Feb-23,26-Feb-23,Approved,DnsjVspCRRMA, ,AmazonPrePaidLabel,207,INR,ATS,5.13603E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-SWITCHEROO,Y,C-Returns,StandardRefund,IN-15126, ,585,1, , , , , , ,Watch
407-4238219-3823547,20-Feb-23,26-Feb-23,Approved,DcdSVjpQRRMA, ,AmazonPrePaidLabel,0, ,ATS,5.13603E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,CR-DEFECTIVE,Y,C-Returns,Replacement, ,10-Mar-23,585,1, , , , , , ,Watch
408-0032732-7893104,08-Feb-23,26-Feb-23,Approved,DVdyVsp2RRMA, ,AmazonUnPaidLabel,0, , , ,Seller,N,Y,B07PFQ2X2Q,PRIME-LWWC16176077B,Leather World Pu Leather Beige 4 Slots Watch Box Organizer for Men and Women,1,CR-SWITCHEROO,N,Amazon CS,StandardRefund,IN-14373, , ,1, , , , , , ,Watch
408-0032732-7893104,08-Feb-23,26-Feb-23,Approved,DNdbVFpwRRMA, ,AmazonUnPaidLabel,0, , , ,Seller,N,Y,B07PFQ2X2Q,PRIME-LWWC16176077B,Leather World Pu Leather Beige 4 Slots Watch Box Organizer for Men and Women,1,AMZ-PG-MISORDERED,N,Amazon CS,StandardRefund,IN-14373, , ,1, , , , , , ,Watch
404-6920017-0271501,21-Feb-23,26-Feb-23,Approved,Dbr9VKpgRRMA, ,AmazonPrePaidLabel,184,INR,ATS,5554136119,Seller,N,Y,B0711F73HS,LWWC16176075,Leather World 12 Slots PU Leather Men Watch Box Acrylic Display Organizer Case Women Storage Jewellery - Blue,1,CR-SWITCHEROO,Y,Amazon CS,StandardRefund,IN-15174,04-Mar-23,949,1, , , , , ,949,Watch
403-8791432-0581151,22-Feb-23,26-Feb-23,Approved,DXrtVCpCRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.13602E+11,Seller,N,Y,B08LT1D3TY,PRIME-LWWC20216140,Leather World 6 Slot PU Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black,1,AMZ-PG-WJ-TOO-SMALL,Y,C-Returns,StandardRefund,IN-15262,04-Mar-23,585,1, , , , , ,585,Watch
408-3992941-9241940,22-Feb-23,26-Feb-23,Approved,DSrwVxpWRRMA, ,AmazonPrePaidLabel,172.5,INR,ATS,5.13602E+11,Seller,N,Y,B07PFV29ZM,PRIME-LWWC16176104B,Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue,1,CR-DAMAGED_BY_FC,Y,C-Returns,StandardRefund,IN-15278,04-Mar-23,699,1, , , , , ,699,gl_home
