amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,url,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,fulfilled-by,is-iba 
408-8677611-2238705,,2023-06-03T09:27:49+00:00,2023-06-08T06:58:46+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Gym Leather Bag for Men Women Boys Girls Travel Duffle Shoulder Bag (Tan),LGDB16174099,B098BCJY1T,Shipped,1,INR,539,57.75,,,,,,,BENGALURU,KARNATAKA,560026,IN,,FALSE,,,Easy Ship,FALSE
407-6235296-6499534,,2023-06-03T08:19:39+00:00,2023-06-09T03:20:15+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watches for Men and Women with Transparent Display(BLACK),4 window black,B0C6MP8ZNS,Shipped,2,INR,898,136.98,,,,,,,PARAVUR,KERALA,683513,IN,,FALSE,,,Easy Ship,FALSE
402-7436999-6850737,,2023-06-03T08:12:58+00:00,2023-06-07T10:22:59+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 8 Slots Watch Box Case Leatherette Storage Organizer Men Women (Blue),LGWC20216104,B08M8T49D1,Shipped,1,INR,799,85.6,,,,,,,PUNE,MAHARASHTRA,411001,IN,,FALSE,,,Easy Ship,FALSE
402-1411082-7253915,,2023-06-03T07:52:27+00:00,2023-06-09T14:28:09+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Gym Leather Bag for Men Women Boys Girls Travel Duffle Shoulder Bag (Tan),LGDB16174099,B098BCJY1T,Shipped,1,INR,539,54.86,,,,,24.06,,GHAZIABAD,UTTAR PRADESH,201014,IN,VPC-44571-85711036 Coupon,FALSE,,,Easy Ship,FALSE
405-4527763-5635510,,2023-06-03T07:44:00+00:00,2023-06-07T10:05:51+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,749,80.26,,,,,,,PUNE,MAHARASHTRA,411007,IN,,FALSE,,,Easy Ship,FALSE
403-1017460-3043526,,2023-06-02T17:52:09+00:00,2023-06-07T06:52:18+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Organizer Case in 4 Slots of Watches for Men and Women(BLACK),4 plain black,B0C6MQZVSB,Shipped,1,INR,399,42.75,,,,,,,GHAZIABAD,UTTAR PRADESH,201014,IN,,FALSE,,,Easy Ship,FALSE
406-8358214-3095545,,2023-06-02T17:38:35+00:00,2023-06-06T09:07:00+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women,LG6077,B07QKC3VWF,Shipped,1,INR,437,66.66,,,,,,,Bangalore,KARNATAKA,560008,IN,,FALSE,,,Easy Ship,FALSE
407-4005421-7470768,,2023-06-02T15:02:11+00:00,2023-06-07T11:34:35+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Plain),LGWC20216097,B08M3ZR6ZC,Shipped,1,INR,399,60.86,,,,,,,BENGALURU,KARNATAKA,560040,IN,,FALSE,,,Easy Ship,FALSE
407-7787410-0720337,,2023-06-02T14:41:00+00:00,2023-06-08T10:37:57+00:00,Shipped - Returned to Seller,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Window),LGWC20216077,B08M3RGWYD,Shipped,1,INR,449,48.1,,,,,,,PUNE,MAHARASHTRA,411013,IN,,FALSE,,,Easy Ship,FALSE
407-9437501-0273921,,2023-06-02T14:18:36+00:00,2023-06-07T10:39:45+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watches for Men and Women with Transparent Display(BLACK),4 window black,B0C6MP8ZNS,Shipped,1,INR,449,68.49,,,,,,,AGIRIPALLE,ANDHRA PRADESH,521211,IN,,FALSE,,,Easy Ship,FALSE
406-1196927-5104348,,2023-06-02T14:15:32+00:00,2023-06-06T07:21:59+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Unisex Water-Resistant Stylish Casual Office College Travel Sling One Side Shoulder Bag (Black),FLYBP20213016,B08NTG4GFM,Shipped,1,INR,499,53.46,,,,,,,GOA,GOA,403708,IN,,FALSE,,,Easy Ship,FALSE
407-5387408-9622726,,2023-06-02T12:15:21+00:00,2023-06-04T12:13:10+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Gym Leather Bag for Men Women Boys Girls Travel Duffle Shoulder Bag (Tan),LGDB16174099,B098BCJY1T,Shipped,1,INR,539,54.87,,,,,24.06,,MUMBAI,MAHARASHTRA,400083,IN,VPC-44571-85711036 Coupon,FALSE,,,Easy Ship,FALSE
171-5344615-5125923,,2023-06-02T11:55:06+00:00,2023-06-07T06:39:25+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,749,80.25,,,,,,,KANGRA,HIMACHAL PRADESH,176102,IN,,FALSE,,,Easy Ship,FALSE
402-9305549-8934741,,2023-06-02T11:17:47+00:00,2023-06-06T07:25:06+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Plain),LGWC20216097,B08M3ZR6ZC,Shipped,1,INR,399,60.86,,,,,,,Bengaluru,KARNATAKA,560066,IN,,FALSE,,,Easy Ship,FALSE
404-8104063-1904358,,2023-06-02T10:09:36+00:00,2023-06-07T07:35:01+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,749,80.25,,,,,,,AGRA,UTTAR PRADESH,282007,IN,,FALSE,,,Easy Ship,FALSE
406-7736771-7340367,,2023-06-02T06:58:31+00:00,2023-06-06T07:19:13+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Duffle Luggage Bag 22 cm Nylon Large Weekender Travel with Detachable Shoulder Strap for Men & Women (Blue),LGDB19184014,B0C178BNNH,Shipped,1,INR,999,152.39,,,,,,,BENGALURU,KARNATAKA,560076,IN,,FALSE,,,Easy Ship,FALSE
406-7134233-7721108,,2023-06-02T06:18:08+00:00,2023-06-06T07:10:40+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,749,80.25,,,,,,,NEW DELHI,DELHI,110017,IN,,FALSE,,,Easy Ship,FALSE
406-7485112-9694713,,2023-06-02T06:05:48+00:00,2023-06-11T11:49:10+00:00,Shipped - Returning to Seller,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Window),LGWC20216077,B08M3RGWYD,Shipped,1,INR,449,48.11,,,,,,,GURUGRAM,HARYANA,122052,IN,,FALSE,,,Easy Ship,FALSE
402-0149617-7713920,,2023-06-02T05:28:32+00:00,2023-06-06T07:30:58+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watches for Men and Women(BROWN),4 brown plain,B0C6MPXVQZ,Shipped,1,INR,399,42.75,,,,,,,NOIDA,UTTAR PRADESH,201307,IN,,FALSE,,,Easy Ship,FALSE
404-3538755-0605913,,2023-06-02T04:38:37+00:00,2023-06-04T17:06:28+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watches for Men and Women(BROWN),4 brown plain,B0C6MPXVQZ,Shipped,1,INR,399,42.76,,,,,,,MUMBAI,MAHARASHTRA,400008,IN,,FALSE,,,Easy Ship,FALSE
171-0185177-1353972,,2023-06-02T04:13:51+00:00,2023-06-07T06:33:49+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Shipped,1,INR,399,42.75,,,,,,,MULAMTHURUTHY,KERALA,682314,IN,,FALSE,,,Easy Ship,FALSE
403-1572237-1313129,,2023-06-01T20:21:24+00:00,2023-06-05T05:15:56+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,749,76.24,,,,,33.44,,Surat,GUJARAT,395007,IN,VPC-44571-86228009 Coupon,FALSE,,,Easy Ship,FALSE
402-5676270-5919511,,2023-06-01T15:58:54+00:00,2023-06-03T06:07:12+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Shipped,1,INR,399,42.76,,,,,,,THANE,MAHARASHTRA,400615,IN,,FALSE,,,Easy Ship,FALSE
406-3259309-7121141,,2023-06-01T15:37:51+00:00,2023-06-05T15:11:57+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,749,80.26,,,,,,,PUNE,MAHARASHTRA,411003,IN,,FALSE,,,Easy Ship,FALSE
406-3204323-0295548,,2023-06-01T14:23:30+00:00,2023-06-06T07:49:17+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Window),LGWC20216077,B08M3RGWYD,Shipped,1,INR,449,48.11,,,,,,,MYSURU,KARNATAKA,570023,IN,,FALSE,,,Easy Ship,FALSE
402-9789456-0733957,,2023-06-01T13:56:53+00:00,2023-06-05T08:19:26+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World Exclusive PU Leather Water-Resistant Casual College Office Laptop Backpack (Tan),LGBP20213083,B08MCDRDCC,Shipped,1,INR,876,93.86,,,,,,,NEW DELHI,DELHI,110080,IN,,FALSE,,,Easy Ship,FALSE
405-9828682-1904351,,2023-06-01T13:44:47+00:00,2023-06-03T07:10:59+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,2,INR,1498,160.52,,,,,,,MUMBAI,MAHARASHTRA,400092,IN,,FALSE,,,Easy Ship,FALSE
407-9253241-5393907,,2023-06-01T13:42:50+00:00,2023-06-12T14:23:12+00:00,Shipped - Returned to Seller,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Brown Sling Bag Vegan Leather Cross Body Travel Bag for Men and Women,LGSB19203023,B0BYSWK693,Shipped,1,INR,599,64.18,,,,,,,Ludhiana,PUNJAB,141001,IN,,FALSE,,,Easy Ship,FALSE
407-7390705-5906721,,2023-06-01T13:37:29+00:00,2023-06-01T13:41:38+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Brown Sling Bag Vegan Leather Cross Body Travel Bag for Men and Women,LGSB19203023,B0BYSWK693,,0,,,,,,,,,,BENGALURU,KARNATAKA,560017,IN,,FALSE,,,Easy Ship,FALSE
404-8429535-5068326,,2023-06-01T13:20:21+00:00,2023-06-05T07:15:03+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Unisex Nylon Casual Shoulder Crossbody Office Laptop Messenger Bag (Black),FLYOB202110,B09BFG5XBF,Shipped,1,INR,899,96.32,,,,,,,Noida,UTTAR PRADESH,201305,IN,,FALSE,,,Easy Ship,FALSE
403-4721472-9165159,,2023-06-01T12:40:56+00:00,2023-06-07T07:56:40+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 10 Slots of Watches for Men and Women with Transparent Display,FLYWC16176115,B0C1NV3R7J,Shipped,1,INR,899,137.14,,,,,,,KOLKATA,WEST BENGAL,700046,IN,,FALSE,,,Easy Ship,FALSE
171-8578301-6321929,,2023-06-01T12:21:36+00:00,2023-06-09T10:40:05+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Leather Gifts 15.6 inch PU Laptop Bags Sleeve Business Office Bag for Men Women Messenger,LGOB19201072,B0BYDK8QPW,Shipped,1,INR,749,80.25,,,,,,,GUWAHATI,ASSAM,781022,IN,,FALSE,,,Easy Ship,FALSE
407-3983541-2149152,,2023-06-01T12:16:57+00:00,2023-06-05T15:09:16+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Window),LGWC20216077,B08M3RGWYD,Shipped,1,INR,449,48.11,,,,,,,BENGALURU,KARNATAKA,560072,IN,,FALSE,,,Easy Ship,FALSE
408-3747060-4799503,,2023-06-01T11:55:07+00:00,2023-06-03T13:42:56+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World Exclusive PU Leather Water-Resistant Casual College Office Laptop Backpack (Brown),LGBP20213084,B08MCDKWJD,Shipped,1,INR,899,96.32,,,,,,,Thane,MAHARASHTRA,401107,IN,,FALSE,,,Easy Ship,FALSE
407-1820590-5628316,,2023-06-01T11:02:41+00:00,2023-06-07T06:19:23+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,749,80.25,,,,,,,Kolkata,WEST BENGAL,700026,IN,,FALSE,,,Easy Ship,FALSE
404-5466281-2708318,,2023-06-01T09:15:32+00:00,2023-06-05T05:41:13+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women,LG6077,B07QKC3VWF,Shipped,2,INR,874,133.32,,,,,,,JAIPUR,RAJASTHAN,302012,IN,,FALSE,,,Easy Ship,FALSE
408-1411892-4421950,,2023-06-01T07:16:57+00:00,2023-06-04T07:44:49+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Shipped,1,INR,739,79.18,,,,,,,KARAD,MAHARASHTRA,415110,IN,,FALSE,,,Easy Ship,FALSE
406-3527924-8569159,,2023-06-01T06:53:50+00:00,2023-06-06T08:40:44+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Gym Leather Bag for Men Women Boys Girls Travel Duffle Shoulder Bag (Tan),LGDB16174099,B098BCJY1T,Shipped,1,INR,539,54.86,,,,,24.06,,KUNIGAL,KARNATAKA,572130,IN,VPC-44571-85711036 Coupon,FALSE,,,Easy Ship,FALSE
406-2394580-0112341,,2023-06-01T04:22:25+00:00,2023-06-01T08:27:51+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,,0,,,,,,,,,,Bengaluru,KARNATAKA,560049,IN,,FALSE,,,Easy Ship,FALSE
171-0811752-1453161,,2023-06-01T04:20:30+00:00,2023-06-09T11:43:42+00:00,Shipped - Returned to Seller,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Gym Leather Bag for Men Women Boys Girls Travel Duffle Shoulder Bag (Brown),LGDB16174098,B098B9T4QP,Shipped,1,INR,539,57.75,,,,,,,AHMEDABAD,GUJARAT,382120,IN,,FALSE,,,Easy Ship,FALSE
403-7009127-2292369,,2023-06-01T02:10:34+00:00,2023-06-05T06:34:49+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,549,58.82,,,,,,,NEW DELHI,DELHI,110018,IN,,FALSE,,,Easy Ship,FALSE
171-6517541-7840328,,2023-05-31T21:05:54+00:00,2023-06-03T10:07:43+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,2,INR,1098,117.64,,,,,,,Mumbai,Maharashtra,400078,IN,,FALSE,,,Easy Ship,FALSE
404-1190065-1026700,,2023-05-31T18:18:52+00:00,2023-06-06T04:47:12+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Window),LGWC20216077,B08M3RGWYD,Shipped,1,INR,449,48.11,,,,,,,UTTARPARA KOTRUNG,WEST BENGAL,712258,IN,,FALSE,,,Easy Ship,FALSE
402-5250453-0631518,,2023-05-31T17:59:07+00:00,2023-05-31T22:09:41+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,,0,,,,,,,,,,CHENNAI,TAMIL NADU,600042,IN,,FALSE,,,Easy Ship,FALSE
404-7130669-5267566,,2023-05-31T16:59:35+00:00,2023-06-05T06:18:44+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Plain),LGWC20216097,B08M3ZR6ZC,Shipped,1,INR,399,60.86,,,,,,,VISAKHAPATNAM,ANDHRA PRADESH,530013,IN,,FALSE,,,Easy Ship,FALSE
403-7973866-8833942,,2023-05-31T14:55:31+00:00,2023-06-05T09:13:23+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,549,58.82,,,,,,,"Kottayam,Changanassery",KERALA,686540,IN,,FALSE,,,Easy Ship,FALSE
407-1783579-8623555,,2023-05-31T14:10:41+00:00,2023-06-03T11:07:13+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,549,58.82,,,,,,,PUNE,MAHARASHTRA,411043,IN,,FALSE,,,Easy Ship,FALSE
406-9241058-7785916,,2023-05-31T13:28:17+00:00,2023-06-04T06:41:43+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,549,58.82,,,,,,,CHENNAI,TAMIL NADU,603211,IN,,FALSE,,,Easy Ship,FALSE
405-3186855-3803545,,2023-05-31T12:51:26+00:00,2023-06-04T08:53:50+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,549,58.82,,,,,,,KOLAR,KARNATAKA,563160,IN,,FALSE,,,Easy Ship,FALSE
406-4137486-4501113,,2023-05-31T10:27:44+00:00,2023-06-05T11:16:56+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,549,58.82,,,,,,,GORAKHPUR,UTTAR PRADESH,273001,IN,,FALSE,,,Easy Ship,FALSE
403-5753538-3641148,,2023-05-31T09:01:55+00:00,2023-06-04T09:20:12+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 8 Slots Watch Box Case Leatherette Storage Organizer Men Women (Blue),LGWC20216104,B08M8T49D1,Shipped,1,INR,699,74.9,,,,,,,AURANGABAD,MAHARASHTRA,431001,IN,,TRUE,,,Easy Ship,FALSE
403-8327921-0708327,,2023-05-31T08:07:58+00:00,2023-06-04T15:23:03+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,549,58.82,,,,,,,CHENNAI,TAMIL NADU,600041,IN,,FALSE,,,Easy Ship,FALSE
406-1140981-5625169,,2023-05-31T07:09:08+00:00,2023-06-04T07:04:49+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Gym Leather Bag for Men Women Boys Girls Travel Duffle Shoulder Bag (Tan),LGDB16174099,B098BCJY1T,Shipped,1,INR,539,57.75,,,,,,,CHENNAI,TAMIL NADU,600089,IN,,FALSE,,,Easy Ship,FALSE
408-5398080-0609145,,2023-05-31T06:59:17+00:00,2023-06-05T15:16:29+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 8 Slots Watch Box Case Leatherette Storage Organizer Men Women (Blue),LGWC20216104,B08M8T49D1,Shipped,1,INR,699,74.89,,,,,,,VIJAYAWADA,ANDHRA PRADESH,521225,IN,,FALSE,,,Easy Ship,FALSE
171-3860680-6030732,,2023-05-31T05:56:43+00:00,2023-06-04T08:21:59+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Unisex Water-Resistant Stylish Casual Office College Travel Sling One Side Shoulder Bag (Black),FLYBP20213016,B08NTG4GFM,Shipped,1,INR,499,53.46,,,,,,,HYDERABAD,TELANGANA,500013,IN,,FALSE,,,Easy Ship,FALSE
171-4137853-2396367,,2023-05-31T05:39:56+00:00,2023-06-04T14:07:49+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,549,58.82,,,,,,,HYDERABAD,TELANGANA,500055,IN,,FALSE,,,Easy Ship,FALSE
171-9802701-8754762,,2023-05-31T05:10:41+00:00,2023-06-06T05:28:40+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women,LG6077,B07QKC3VWF,Shipped,1,INR,437,66.66,,,,,,,SILIGURI,WEST BENGAL,734001,IN,,FALSE,,,Easy Ship,FALSE
407-3684532-1378726,,2023-05-31T05:08:10+00:00,2023-06-04T13:42:01+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,549,58.82,,,,,,,FARIDABAD,HARYANA,121001,IN,,FALSE,,,Easy Ship,FALSE
405-6757996-2946720,,2023-05-31T03:26:33+00:00,2023-06-04T06:52:17+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Shipped,1,INR,584,62.57,,,,,,,HYDERABAD,TELANGANA,500089,IN,,FALSE,,,Easy Ship,FALSE
404-6484773-0244335,,2023-05-30T17:44:51+00:00,2023-05-30T22:10:24+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Unisex Nylon Casual Shoulder Crossbody Office Laptop Messenger Bag (Black),FLYOB202110,B09BFG5XBF,,0,,,,,,,,,,SAHASPUR,UTTAR PRADESH,246745,IN,,FALSE,,,Easy Ship,FALSE
406-0840388-7065131,,2023-05-30T17:04:00+00:00,2023-06-04T07:19:02+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,549,55.88,,,,,24.51,,DURG,CHHATTISGARH,491001,IN,VPC-44571-80145829 Coupon,FALSE,,,Easy Ship,FALSE
406-6125636-4749932,,2023-05-30T16:45:28+00:00,2023-06-05T10:43:09+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,549,58.82,,,,,,,UTTAR BAGDOGRA,WEST BENGAL,734014,IN,,FALSE,,,Easy Ship,FALSE
171-8889308-5107538,,2023-05-30T15:10:07+00:00,2023-06-01T12:19:44+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 8 Slots Watch Box Case Leatherette Storage Organizer Men Women (Blue),LGWC20216104,B08M8T49D1,Shipped,1,INR,699,74.9,,,,,,,NAVI MUMBAI,MAHARASHTRA,400709,IN,,FALSE,,,Easy Ship,FALSE
407-4552944-1450734,,2023-05-30T15:03:23+00:00,2023-06-04T06:47:38+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,549,55.88,,,,,24.51,,IROOPARA,KERALA,695584,IN,VPC-44571-80145829 Coupon,FALSE,,,Easy Ship,FALSE
