order_id,order_date,sku,quantity,platformID,platform
403-7689216-5893154,2023-06-05,FLYBP20213014,1,B08NPW3ZPR,A_LG
402-9411588-9517123,2023-06-05,LWWC20216094,1,B0779BZV2M,A_LG
403-3791501-9703503,2023-06-05,LG6077,1,B07QKC3VWF,A_LG
407-6445058-4486756,2023-06-05,UA-862R-7HFS,1,B0C53SHJHD,A_LG
171-4927300-6560355,2023-06-05,LGWC20216097,1,B08M3ZR6ZC,A_LG
405-5555225-2483546,2023-06-05,LGWC20216140,1,B08M3SCS77,A_LG
408-5458746-8474744,2023-06-05,4 PLAIN TAN,1,B0C6MPYKL1,A_LG
406-4544743-2199568,2023-06-05,LGWC20216140,1,B08M3SCS77,A_LG
408-9526419-3372345,2023-06-05,LGWC20216140,1,B08M3SCS77,A_LG
404-7810428-0622709,2023-06-05,LWWC20216094,1,B0779BZV2M,A_LG
403-4411077-6073160,2023-06-05,UA-862R-7HFS,1,B0C53SHJHD,A_LG
407-8388714-2095554,2023-06-06,LWWC20216094,1,B0779BZV2M,A_LG
408-9540534-0277916,2023-06-06,LGWC20216140,1,B08M3SCS77,A_LG
402-7352988-5242758,2023-06-06,LGWC20216140,1,B08M3SCS77,A_LG
405-1935418-8088359,2023-06-06,LGWC20216140,1,B08M3SCS77,A_LG
171-2598650-4578755,2023-06-06,LGWC20216097,1,B08M3ZR6ZC,A_LG
402-6507679-7689167,2023-06-06,4 PLAIN TAN,1,B0C6MPYKL1,A_LG
403-1807101-3755502,2023-06-06,LGWC20216140,1,B08M3SCS77,A_LG
402-6563351-4618728,2023-06-06,LEATHERGIFTSSB18193021,1,B07S34V42F,A_LG
403-0379503-2195564,2023-06-06,4 brown plain,1,B0C6MPXVQZ,A_LG
405-6004824-6094729,2023-06-06,FLYBP20213011,1,B08NPN2XVK,A_LG
171-4969186-7540339,2023-06-06,LEATHERGIFTSDB16174099,1,B09RGYN4QD,A_LG
406-8845670-0557965,2023-06-06,4 window black,1,B0C6MP8ZNS,A_LG
407-1283017-1841146,2023-06-07,FLYBP20213016,1,B08NTG4GFM,A_LG
405-1051602-0688319,2023-06-07,LGWC20216104,1,B08M8T49D1,A_LG
408-2721588-7851551,2023-06-07,LGWC20216104,1,B08M8T49D1,A_LG
404-0551109-2476353,2023-06-07,LGWC20216092,1,B08M9L4757,A_LG
171-6689812-1886713,2023-06-07,LGDB16174098,1,B098B9T4QP,A_LG
403-0538343-8061100,2023-06-07,LGDB16174098,1,B098B9T4QP,A_LG
403-9639953-4495525,2023-06-07,4 PLAIN TAN,1,B0C6MPYKL1,A_LG
406-3059941-8793961,2023-06-07,LGWC20216097,1,B08M3ZR6ZC,A_LG
407-2749705-6011500,2023-06-07,LGWC20216104,1,B08M8T49D1,A_LG
404-6952322-8909920,2023-06-07,LGWC20216140,1,B08M3SCS77,A_LG
405-1724515-0387524,2023-06-07,LGWC20216140,1,B08M3SCS77,A_LG
407-2803568-0729121,2023-06-07,LGHK20201103,1,B083ZZL6FF,A_LG
406-8929049-9991530,2023-06-07,LGWC20216077,1,B08M3RGWYD,A_LG
403-3183555-4909929,2023-06-08,FLYWC6141,1,B0C6QSZZCQ,A_LG
404-3565660-9972326,2023-06-08,LWWC20216094,1,B0779BZV2M,A_LG
402-8058261-5353928,2023-06-08,LWWC20216094,1,B0779BZV2M,A_LG
402-3077395-9324363,2023-06-08,LGWC20216140,1,B08M3SCS77,A_LG
407-0529038-5113964,2023-06-08,LGWC20216104,1,B08M8T49D1,A_LG
407-8339307-9354742,2023-06-08,LGWC20216140,1,B08M3SCS77,A_LG
405-3207452-7517903,2023-06-08,LGDB16174098,1,B098B9T4QP,A_LG
171-3697289-6929909,2023-06-08,4 PLAIN TAN,1,B0C6MPYKL1,A_LG
403-8019633-3538709,2023-06-08,FLYBP20213014,1,B08NPW3ZPR,A_LG
403-3156825-5756330,2023-06-08,4 brown plain,1,B0C6MPXVQZ,A_LG
404-9440212-5336334,2023-06-08,4 brown plain,1,B0C6MPXVQZ,A_LG
404-5614475-2405929,2023-06-08,4 PLAIN TAN,1,B0C6MPYKL1,A_LG
403-4626834-5377904,2023-06-08,4 plain black,1,B0C6MQZVSB,A_LG
403-7933104-5465928,2023-06-08,LGWC20216097,1,B08M3ZR6ZC,A_LG
404-8311847-9613119,2023-06-08,LGWC20216077,1,B08M3RGWYD,A_LG
407-3504966-1308364,2023-06-08,LGWC20216104,1,B08M8T49D1,A_LG
406-7100206-9241132,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
403-0141793-5789939,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
406-5649651-1187563,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
404-3712225-1693962,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
407-8851450-9417918,2023-06-09,LG6077,1,B07QKC3VWF,A_LG
403-3627101-0578715,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
171-0889759-5525107,2023-06-09,FLYWC6081,1,B0C6R3F7SN,A_LG
405-0838775-2561101,2023-06-09,LGWC20216077,1,B08M3RGWYD,A_LG
403-1710637-0268321,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
406-2482064-2476311,2023-06-09,4 PLAIN TAN,1,B0C6MPYKL1,A_LG
403-9527270-3988331,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
408-1550847-8166734,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
402-6191309-7662707,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
403-9573106-8958739,2023-06-09,LGDB19204063,1,B09RH4VJ5B,A_LG
402-8026327-9181155,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
403-6233008-0967505,2023-06-09,LGDB16174098,1,B098B9T4QP,A_LG
407-1467090-8252364,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
403-7708331-2520308,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
408-1147886-8686760,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
402-6278727-2241125,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
408-5528631-4151540,2023-06-09,FLYWC16176125,1,B0C1NG8QDP,A_LG
406-0999616-2301137,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
408-7063206-0209922,2023-06-09,LWWC20216094,2,B0779BZV2M,A_LG
402-3462698-5520334,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
402-4471417-6097123,2023-06-09,LG6077,1,B07QKC3VWF,A_LG
402-7904404-8540337,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
408-9369615-4305144,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
404-1192631-2116321,2023-06-09,LGWC20216077,1,B08M3RGWYD,A_LG
408-6327349-5109163,2023-06-09,LGWC20216140,1,B08M3SCS77,A_LG
407-7697282-1666769,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
402-0589576-7709148,2023-06-09,LWWC20216094,2,B0779BZV2M,A_LG
404-1020753-0411526,2023-06-09,LGWC20216097,1,B08M3ZR6ZC,A_LG
404-9169972-2967542,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
405-2102486-9045921,2023-06-09,LWWC20216094,1,B0779BZV2M,A_LG
402-1264568-6722725,2023-06-10,FLYWC16176117,1,B0C1S3H98P,A_LG
405-5925242-6557144,2023-06-10,LWWC20216094,1,B0779BZV2M,A_LG
404-7445640-4805110,2023-06-10,LGWC20216104,1,B08M8T49D1,A_LG
403-5868368-8906740,2023-06-10,4 PLAIN TAN,1,B0C6MPYKL1,A_LG
408-5469265-2845907,2023-06-10,LWWC20216094,1,B0779BZV2M,A_LG
404-5547813-0167532,2023-06-10,LGWC20216104,1,B08M8T49D1,A_LG
404-5961102-7373931,2023-06-10,LGWC20216140,1,B08M3SCS77,A_LG
407-0711822-7122711,2023-06-10,FLYBP20213015,1,B08NTFCMZD,A_LG
402-2289028-5705906,2023-06-10,LWWC20216094,1,B0779BZV2M,A_LG
408-3584887-5961916,2023-06-10,LEATHERGIFTSSB18193022,1,B07S48C66K,A_LG
405-6259896-4635521,2023-06-10,LWWC20216094,1,B0779BZV2M,A_LG
402-9408082-5379509,2023-06-10,LWWC20216094,1,B0779BZV2M,A_LG
408-1395763-4440348,2023-06-10,FLYBP20213011,1,B08NPN2XVK,A_LG
406-1150622-6558763,2023-06-10,LGBP20213082,1,B08MCDGX3M,A_LG
403-2053469-0905920,2023-06-10,LGDB16174098,1,B098B9T4QP,A_LG
408-0268785-8285923,2023-06-10,LGDB16174098,1,B098B9T4QP,A_LG
408-3582822-1085917,2023-06-10,LGWC20216140,1,B08M3SCS77,A_LG
405-5177940-5575532,2023-06-10,4 PLAIN TAN,1,B0C6MPYKL1,A_LG
171-4466554-2656340,2023-06-11,LWWC20216094,1,B0779BZV2M,A_LG
403-0723949-3360314,2023-06-11,LGWC20216140,1,B08M3SCS77,A_LG
402-9632276-4470700,2023-06-11,FLYBP20213014,1,B08NPW3ZPR,A_LG
402-7623354-8619525,2023-06-11,FLYOB202110,1,B09BFG5XBF,A_LG
408-6304404-2245136,2023-06-11,LWWC20216094,1,B0779BZV2M,A_LG
405-0266553-5841924,2023-06-11,4 plain black,1,B0C6MQZVSB,A_LG
406-7322139-0160339,2023-06-11,LGWC20216104,1,B08M8T49D1,A_LG
404-4458659-4975544,2023-06-11,4 window black,3,B0C6MP8ZNS,A_LG
407-8974892-1575569,2023-06-11,LEATHERGIFTSDB16174099,1,B09RGYN4QD,A_LG
405-2826562-8785952,2023-06-11,FLYWC6141,1,B0C6QSZZCQ,A_LG
403-0413616-8888319,2023-06-11,LGWC20216140,1,B08M3SCS77,A_LG
171-4703524-0409123,2023-06-11,FLYWC6081,1,B0C6R3F7SN,A_LG
408-2002234-9705146,2023-06-11,LEATHERGIFTSDB16174099,1,B09RGYN4QD,A_LG
407-5883796-2901130,2023-06-11,LGWC20216104,1,B08M8T49D1,A_LG
405-9957787-1984302,2023-06-12,LGWC20216097,1,B08M3ZR6ZC,A_LG
