Order ID	Order date	Return request date	Return request status	Amazon RMA ID	Seller RMA ID	Label type	Label cost	Currency code	Return carrier	Tracking ID	Label to be paid by	A-to-z claim	Is prime	ASIN	 Merchant SKU	Item Name	Return quantity	Return reason	In policy	Return type	Resolution	Invoice number	Return delivery date	Order Amount	Order quantity	SafeT Action reason	SafeT claim ID	SafeT claim state	SafeT claim creation time	SafeT claim reimbursement amount	Refunded Amount	Category
402-6507851-0919548	18-Jun-2023	21-Jun-2023	Approved	DSNCx8pMRRMA	 	AmazonUnPaidLabel	0.00	 	 	 	Seller	N	N	B084MK46HJ	PRIME-LWWC16176140	Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black	1	AMZ-PG-WJ-TOO-SMALL	Y	C-Returns	StandardRefund	IN-2644	 	599.00	1	 	 	 	 	 	 	Watch
405-5539861-7249137	14-Jun-2023	21-Jun-2023	Approved	D340xvpWRRMA	 	AmazonPrePaidLabel	207.00	INR	ATS	513728512279	Seller	N	N	B084MK46HJ	LWWC20216140	Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black	1	CR-SWITCHEROO	Y	C-Returns	StandardRefund	IN-2336	 	599.00	1	 	 	 	 	 	 	Watch
171-8759899-2302706	12-Jun-2023	21-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324534748185	Not Computed	N	N	B0779BZV2M	PRIME-LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	1	UND-UNKNOWN	Y	Undelivered	StandardRefund	IN-2156	 	 	 	 	 	 	 	 	 	Watch
408-4403838-3783568	18-Jun-2023	21-Jun-2023	Approved	D142xxplRRMA	 	AmazonPrePaidLabel	69.00	INR	ATS	513728469849	Seller	N	N	B08NXL9F1P	PRIME-LWBP20213012	Fly Fashion Polyester Travel Cross Body Backpack Shoulder Chest Bag Lightweight Men and Women	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	IN-2655	 	584.00	1	 	 	 	 	 	 	Luggage
407-1993910-8790708	10-Jun-2023	21-Jun-2023	Approved	Db4XxgpSRRMA	 	AmazonPrePaidLabel	345.00	INR	ATS	513728456122	Seller	N	N	B07P7Q1SZK	PRIME-LWOB16171120B	Leather World Vegan Leather Briefcase Laptop Office Bag for Men and Women with Padded Protection for 12 inch Laptop Black	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	IN-2001	 	949.00	1	 	 	 	 	 	 	Luggage
407-8832328-3768335	16-Jun-2023	21-Jun-2023	Approved	DyyWxLppRRMA	 	AmazonPrePaidLabel	207.00	INR	ATS	513728409517	Seller	N	N	B07PFV29ZM	PRIME-LWWC16176104B	Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-2544	 	799.00	1	 	 	 	 	 	 	Home
405-2761392-6628353	14-Jun-2023	20-Jun-2023	Approved	DS3vxMpWRRMA	 	AmazonPrePaidLabel	207.00	INR	ATS	513728142995	Seller	N	N	B07PFV29ZM	PRIME-LWWC16176104B	Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue	1	CR-DAMAGED_BY_FC	Y	C-Returns	StandardRefund	IN-2424	 	799.00	1	 	 	 	 	 	 	Home
407-9010933-9591568	17-Jun-2023	20-Jun-2023	Approved	DCkxxXpqRRMA	 	AmazonPrePaidLabel	103.50	INR	ATS	513728005481	Seller	N	N	B07PFV29ZM	PRIME-LWWC16176104B	Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	RefundAtFirstScan	IN-2576	 	799.00	1	 	 	 	 	 	799.00	Home
402-8597490-5542703	15-Jun-2023	20-Jun-2023	Approved	D3kHxgpNRRMA	 	AmazonPrePaidLabel	115.00	INR	ATS	5554458591	Seller	N	N	B07MMGBKKR	LWWC16176053C	Leather World 12 Slots PU Leather Men Watch Box Acrylic Display Organizer Case Women Storage Jewellery - Brown	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-2506	 	1299.00	1	 	 	 	 	 	 	Home
408-7128231-8512319	12-Jun-2023	20-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324534746426	Not Computed	N	N	B0779BZV2M	LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2179	 	 	 	 	 	 	 	 	 	Watch
407-5790798-0334750	12-Jun-2023	20-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324534749052	Not Computed	N	N	B07BQ23CM6	PRIME-LWWC16176113	Leather World Blue PU Leather 6 Slots Men Watch Box Organizer Case Holder Storage Box Women-Blue	1	UND-UNKNOWN	Y	Undelivered	StandardRefund	IN-2189	 	 	 	 	 	 	 	 	 	Watch
408-9189210-4070756	11-Jun-2023	20-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324515806118	Not Computed	N	N	B06X9QGP8N	PRIME-LWWC20216059	Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black	1	UND-UNKNOWN	Y	Undelivered	StandardRefund	IN-2067	 	 	 	 	 	 	 	 	 	Watch
406-0600494-2938703	13-Jun-2023	19-Jun-2023	Approved	DdDdxbp0RRMA	 	AmazonPrePaidLabel	414.00	INR	ATS	513727214860	Seller	N	N	B07BQ23CM6	PRIME-LWWC16176113	Leather World Blue PU Leather 6 Slots Men Watch Box Organizer Case Holder Storage Box Women-Blue	6	AMZ-PG-WJ-TOO-SMALL	Y	C-Returns	StandardRefund	IN-2261	 	2994.00	6	 	 	 	 	 	 	Watch
403-0620892-8321112	15-Jun-2023	19-Jun-2023	Approved	Ddghx5phRRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513728578305	Seller	N	N	B07P6L66GP	PRIME-LWOB16171121B	Leather World Vegan Leather Briefcase: 14 Inch Dark Brown Laptop Messenger Shoulder Office Bag with Padded Protection for Men and Women	1	CR-DEFECTIVE	Y	C-Returns	Replacement	 	 	899.00	1	 	 	 	 	 	 	Shoes
405-4361599-6445142	16-Jun-2023	19-Jun-2023	Approved	DPgmx1ppRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513726999133	Seller	N	N	B07PFV29ZM	PRIME-LWWC16176104B	Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	RefundAtFirstScan	IN-2546	 	799.00	1	 	 	 	 	 	799.00	Home
408-4088095-2180303	05-Jun-2023	19-Jun-2023	Approved	DcMjxkphRRMA	 	AmazonPrePaidLabel	172.50	INR	ATS	513726748847	Seller	N	N	B06X9QGP8N	PRIME-LWWC20216059	Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black	1	CR-SWITCHEROO	Y	Amazon CS	StandardRefund	IN-1720	 	699.00	1	 	 	 	 	 	 	Watch
404-0943306-6381138	15-Jun-2023	19-Jun-2023	Approved	DyMlxQppRRMA	 	AmazonPrePaidLabel	345.00	INR	ATS	513726716518	Seller	N	N	B0837TDP66	PRIME-LWHK2020102	Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	IN-2460	 	899.00	1	 	 	 	 	 	 	Luggage
404-7967223-3331539	12-Jun-2023	19-Jun-2023	Approved	DDMMxppMRRMA	 	AmazonPrePaidLabel	172.50	INR	ATS	513726679271	Seller	N	N	B07PFV29ZM	PRIME-LWWC16176104B	Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	RefundAtFirstScan	IN-2236	 	799.00	1	 	 	 	 	 	799.00	Home
403-7428995-6609122	15-Jun-2023	19-Jun-2023	Approved	DbMqxkpsRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513726673149	Seller	N	N	B084MK46HJ	LWWC16176140	Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black	1	CR-DEFECTIVE	Y	C-Returns	RefundAtFirstScan	IN-2453	 	599.00	1	 	 	 	 	 	599.00	Watch
406-4724134-1032357	12-Jun-2023	19-Jun-2023	Approved	DMMQxZpVRRMA	 	AmazonPrePaidLabel	172.50	INR	ATS	513726647126	Seller	N	N	B084MK46HJ	LWWC16176140	Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black	1	AMZ-PG-WJ-TOO-SMALL	Y	C-Returns	StandardRefund	IN-2188	 	599.00	1	 	 	 	 	 	599.00	Watch
405-7695068-2385926	11-Jun-2023	19-Jun-2023	Approved	DlMqxzp9RRMA	 	AmazonPrePaidLabel	207.00	INR	ATS	513726636243	Seller	N	N	B0779BZV2M	LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	1	AMZ-PG-WJ-TOO-LARGE	Y	C-Returns	RefundAtFirstScan	IN-2136	 	599.00	1	 	 	 	 	 	599.00	Watch
171-2925405-0497156	14-Jun-2023	19-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324590647361	Not Computed	N	N	B0779BZV2M	LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2372	 	 	 	 	 	 	 	 	 	Watch
171-9511907-6733130	14-Jun-2023	19-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	 	 	Seller	N	N	B07PFV29ZM	PRIME-LWWC16176104B	Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue	1	CR-MISSING_PARTS	Y	C-Returns	Replacement	 	 	799.00	1	 	 	 	 	 	 	Home
404-5588004-3969903	12-Jun-2023	19-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324553674625	Not Computed	N	N	B07PDXGR22	LWWC16176092	Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewellery Brown	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2176	 	 	 	 	 	 	 	 	 	Home
402-9875535-5517945	13-Jun-2023	19-Jun-2023	Approved	D92txYpNRRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513728579760	Seller	N	N	B0779BZV2M	PRIME-LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	1	CR-DEFECTIVE	Y	C-Returns	Replacement	 	 	599.00	1	 	 	 	 	 	 	Watch
407-2916704-6585963	14-Jun-2023	19-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324572954968	Not Computed	N	N	B0779BZV2M	PRIME-LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2337	 	 	 	 	 	 	 	 	 	Watch
408-7758435-2142767	11-Jun-2023	19-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324515764807	Not Computed	N	N	B084MK46HJ	PRIME-LWWC16176140	Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black	1	UND-UNKNOWN	Y	Undelivered	StandardRefund	IN-2066	 	 	 	 	 	 	 	 	 	Watch
407-5262358-5646751	10-Jun-2023	18-Jun-2023	Approved	DSt0xBp1RRMA	 	AmazonPrePaidLabel	172.50	INR	ATS	513726127932	Seller	N	N	B084MK46HJ	PRIME-LWWC16176140	Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black	1	AMZ-PG-WJ-TOO-LARGE	Y	C-Returns	RefundAtFirstScan	IN-2020	 	569.05	1	 	 	 	 	 	599.00	Watch
406-8033785-0262745	12-Jun-2023	18-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324553670351	Not Computed	N	N	B0779BZV2M	PRIME-LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2244	 	 	 	 	 	 	 	 	 	Watch
408-4292257-7243540	12-Jun-2023	18-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324534745061	Not Computed	N	N	B07PGZWX1F	PRIME-LWWC20216114	Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Blue	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2163	 	 	 	 	 	 	 	 	 	Watch
407-1288009-5932305	14-Jun-2023	18-Jun-2023	Approved	DPWNxPp9RRMA	 	AmazonPrePaidLabel	276.00	INR	ATS	513725186596	Seller	N	N	B0779BZV2M	PRIME-LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	1	AMZ-PG-WJ-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	IN-2383	 	1198.00	2	 	 	 	 	 	599.00	Watch
402-0109976-2328313	13-Jun-2023	18-Jun-2023	Approved	Dg99xVpfRRMA	 	AmazonPrePaidLabel	172.50	INR	ATS	513725112298	Seller	N	N	B084MK46HJ	LWWC16176140	Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black	1	AMZ-PG-WJ-TOO-LARGE	Y	C-Returns	RefundAtFirstScan	IN-2287	 	599.00	1	 	 	 	 	 	599.00	Watch
405-7538260-9715520	12-Jun-2023	18-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324534746884	Not Computed	N	N	B084MK46HJ	LWWC20216140	Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2152	 	 	 	 	 	 	 	 	 	Watch
408-3699527-9563562	10-Jun-2023	18-Jun-2023	Approved	DV9bxxpgRRMA	 	AmazonPrePaidLabel	759.00	INR	ATS	513725053430	Seller	N	N	B08NK29KNK	LWDB19204089	Leather World 27 Cm Brown Vegan Leather Weekender Travel Duffle Luggage Bag with Detachable Shoulder Strap Separate Shoe Laundry Compartment for Men & Women	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	IN-2042	 	 	1	 	 	 	 	 	 	Luggage
407-5579323-2705134	13-Jun-2023	18-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324553664350	Not Computed	N	N	B07BQ23CM6	PRIME-LWWC16176113	Leather World Blue PU Leather 6 Slots Men Watch Box Organizer Case Holder Storage Box Women-Blue	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2276	 	 	 	 	 	 	 	 	 	Watch
406-9871095-8511540	13-Jun-2023	18-Jun-2023	Approved	Dw95x4p7RRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513725004982	Seller	N	N	B07PFV29ZM	PRIME-LWWC16176104B	Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue	1	CR-SWITCHEROO	Y	C-Returns	RefundAtFirstScan	IN-2259	 	799.00	1	 	 	 	 	 	799.00	Home
402-5469715-9961125	10-Jun-2023	17-Jun-2023	Approved	DDQkxGp8RRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513724931074	Seller	N	N	B084MK46HJ	PRIME-LWWC16176140	Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black	1	AMZ-PG-WJ-TOO-LARGE	Y	C-Returns	RefundAtFirstScan	IN-2018	 	569.05	1	 	 	 	 	 	599.00	Watch
402-1280280-4457917	13-Jun-2023	17-Jun-2023	Approved	D1Q6xgpPRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513724895567	Seller	N	N	B07BQ23CM6	PRIME-LWWC16176113	Leather World Blue PU Leather 6 Slots Men Watch Box Organizer Case Holder Storage Box Women-Blue	1	CR-UNWANTED_ITEM	Y	C-Returns	RefundAtFirstScan	IN-2282	 	499.00	1	 	 	 	 	 	499.00	Watch
407-2100222-1577950	08-Jun-2023	17-Jun-2023	Approved	Dn6QxNprRRMA	 	AmazonPrePaidLabel	632.50	INR	ATS	513724689142	Seller	N	N	B07SDQSQNX	PRIME-LWDB19204014	Leather World Duffle Luggage Bag 22 cm Nylon Large Weekender Travel with Detachable Shoulder Strap for Men & Women (Blue)	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	RefundAtFirstScan	IN-1889	 	898.00	1	 	 	 	 	 	898.00	Luggage
404-5788582-4909932	12-Jun-2023	17-Jun-2023	Approved	DmzJxFp5RRMA	 	AmazonPrePaidLabel	172.50	INR	ATS	513724449814	Seller	N	N	B0779BZV2M	PRIME-LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	1	AMZ-PG-WJ-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	IN-2170	 	599.00	1	 	 	 	 	 	599.00	Watch
403-9488003-8600319	09-Jun-2023	17-Jun-2023	Approved	D3TTxpp1RRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513724148588	Seller	N	N	B084BXXYJW	PRIME-LWOB19201073	Leather World 15.6 inch PU Water Resistant Laptop Bags Sleeve Office Bag Men Women Messenger - Green	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	RefundAtFirstScan	IN-1949	 	729.00	1	 	 	 	 	 	729.00	Shoes
403-5055882-8512346	11-Jun-2023	17-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324534749991	Not Computed	N	N	B084MK46HJ	PRIME-LWWC16176140	Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2134	 	 	 	 	 	 	 	 	 	Watch
402-7428005-1146729	08-Jun-2023	17-Jun-2023	Approved	D1TDxzpBRRMA	 	AmazonPrePaidLabel	276.00	INR	ATS	513723983623	Seller	N	N	B09GS4YJQG	LWSB21501	Leather World The Brown Sling Bag Vegan Leather Cross Body Travel Bag for Men and Women	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	RefundAtFirstScan	IN-1895	 	569.05	1	 	 	 	 	 	599.00	Shoes
402-3794122-3432323	11-Jun-2023	17-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324515805968	Not Computed	N	N	B084MK46HJ	LWWC20216140	Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2060	 	 	 	 	 	 	 	 	 	Watch
408-2835440-2907555	11-Jun-2023	16-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324534748970	Not Computed	N	N	B0837TDP66	PRIME-LWHK2020102	Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2100	 	 	 	 	 	 	 	 	 	Luggage
408-5161141-1160359	12-Jun-2023	16-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324534746198	Not Computed	N	N	B084MK46HJ	LWWC20216140	Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2197	 	 	 	 	 	 	 	 	 	Watch
402-7932485-4386736	09-Jun-2023	16-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324481851822	Not Computed	N	N	B07173YBMR	LWWC16176081	Leather World 10 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewelry - Coffee Brown	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1965	 	 	 	 	 	 	 	 	 	Watch
171-2659271-4463521	10-Jun-2023	16-Jun-2023	Approved	DG0wxRpxRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513723008661	Seller	N	N	B0779BZV2M	PRIME-LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	1	AMZ-PG-WJ-TOO-LARGE	Y	C-Returns	RefundAtFirstScan	IN-2016	20-Jun-2023	599.00	1	 	 	 	 	 	599.00	Watch
408-1700027-2222735	10-Jun-2023	16-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324498237305	Not Computed	N	N	B0779BZV2M	PRIME-LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	2	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1999	 	 	 	 	 	 	 	 	 	Watch
405-8783295-8813939	10-Jun-2023	16-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324515806286	Not Computed	N	N	B084MK46HJ	LWWC20216140	Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2040	19-Jun-2023	 	 	 	 	 	 	 	 	Watch
408-2959477-4721955	11-Jun-2023	15-Jun-2023	Approved	D3sKxgpJRRMA	 	AmazonPrePaidLabel	172.50	INR	ATS	513722688710	Seller	N	N	B084MK46HJ	LWWC16176140	Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black	1	AMZ-PG-WJ-TOO-LARGE	Y	C-Returns	RefundAtFirstScan	IN-2078	19-Jun-2023	569.05	1	 	 	 	 	 	599.00	gl_watch
402-5691725-0773146	08-Jun-2023	15-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324464337329	Not Computed	N	N	B0779BZV2M	PRIME-LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1881	20-Jun-2023	 	 	 	 	 	 	 	 	gl_watch
408-4086207-0393160	09-Jun-2023	15-Jun-2023	Approved	DGd8xyp9RRMA	 	AmazonPrePaidLabel	552.00	INR	ATS	513722517256	Seller	N	N	B0837WB6BT	LWHK2020103	Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women	1	CR-MISSING_PARTS	Y	C-Returns	StandardRefund	IN-1967	 	 	1	 	 	 	 	 	 	gl_luggage
408-8888267-3499502	01-Jun-2023	15-Jun-2023	Approved	DSd5xPpHRRMA	 	AmazonPrePaidLabel	69.00	INR	ATS	513722519700	Seller	N	N	B0837TDP66	PRIME-LWHK2020102	Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women	1	CR-UNWANTED_ITEM	Y	Amazon CS	RefundAtFirstScan	IN-1521	 	899.00	1	 	 	 	 	 	899.00	gl_luggage
402-0681557-4262739	04-Jun-2023	15-Jun-2023	Approved	Dyr8xDpKRRMA	 	AmazonPrePaidLabel	207.00	INR	ATS	513722477161	Seller	N	N	B084MKF1S8	PRIME-LWWC16176141	Leather World 10 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Brown	1	CR-DEFECTIVE	Y	C-Returns	RefundAtFirstScan	IN-1692	 	949.00	1	 	 	 	 	 	949.00	gl_watch
404-5915911-6544325	12-Jun-2023	15-Jun-2023	Approved	DMJKxTp5RRMA	 	AmazonPrePaidLabel	103.50	INR	ATS	513722358491	Seller	N	N	B0779BZV2M	PRIME-LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	1	CR-UNWANTED_ITEM	Y	C-Returns	StandardRefund	IN-2247	 	599.00	1	 	 	 	 	 	 	gl_watch
171-1002330-8041132	12-Jun-2023	15-Jun-2023	Approved	DXJlxnpyRRMA	 	AmazonPrePaidLabel	103.50	INR	ATS	513722257190	Seller	N	N	B0779BZV2M	LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	1	AMZ-PG-WJ-TOO-SMALL	Y	C-Returns	StandardRefund	IN-2225	 	599.00	1	 	 	 	 	 	 	gl_watch
406-0185336-9364326	10-Jun-2023	15-Jun-2023	Approved	DXxrxJpsRRMA	 	AmazonPrePaidLabel	207.00	INR	ATS	513722092463	Seller	N	N	B07PFV29ZM	PRIME-LWWC16176104B	Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue	1	CR-MISSING_PARTS	Y	C-Returns	RefundAtFirstScan	IN-2031	 	767.04	1	 	 	 	 	 	799.00	gl_home
406-2001289-2453156	06-Jun-2023	15-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324428353617	Not Computed	N	N	B0779BZV2M	PRIME-LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1796	 	 	 	 	 	 	 	 	 	gl_watch
405-6430655-6193163	09-Jun-2023	14-Jun-2023	Approved	DSpCxdp0RRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513721870345	Seller	N	N	B07PFV29ZM	PRIME-LWWC16176104B	Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue	1	CR-ORDERED_WRONG_ITEM	Y	C-Returns	RefundAtFirstScan	IN-1957	20-Jun-2023	767.04	1	 	 	 	 	 	799.00	gl_home
408-9730924-2029904	10-Jun-2023	14-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324498236759	Not Computed	N	N	B06X9QGP8N	PRIME-LWWC20216059	Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2000	19-Jun-2023	 	 	 	 	 	 	 	 	gl_watch
406-1787844-3926735	10-Jun-2023	14-Jun-2023	Approved	D9q1x5prRRMA	 	AmazonPrePaidLabel	172.50	INR	ATS	513721591028	Seller	N	N	B084MK46HJ	LWWC16176140	Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black	1	CR-DEFECTIVE	Y	C-Returns	RefundAtFirstScan	IN-2049	20-Jun-2023	569.05	1	 	 	 	 	 	599.00	gl_watch
407-2061212-6085904	10-Jun-2023	14-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324498217918	Not Computed	N	N	B0779BZV2M	PRIME-LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2010	19-Jun-2023	 	 	 	 	 	 	 	 	gl_watch
