return_id,order_item_id,fulfilment_type,return_requested_date,return_approval_date,return_status,return_reason,return_sub_reason,return_type,return_result,return_expectation,reverse_logistics_tracking_id,sku,fsn,product_title,quantity,return_completion_type,primary_pv_output,detailed_pv_output,final_condition_of_returned_product,tech_visit_sla,tech_visit_by_date,tech_visit_completion_datetime,tech_visit_completion_breach,return_completion_sla,return_complete_by_date,return_completion_date,return_completion_breach,return_cancellation_date,return_cancellation_reason
RI:12302834311685742062,OI:328300269808842100,Non FBF,,2023-06-12,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0446041723,SKU:LWSB21501,,Leatherworld Brown Sling Bag Sling Bag Men Women Cross Body Messenger Shoulder Bag,1,,,,,,,,,,,2023-06-19,NotBreached,,SIZE_FIT_ISSUES
RI:12102834092558550757,OI:12828914083806200,Non FBF,,2023-06-12,completed,DEFECTIVE_PRODUCT,DEFECTIVE_PRODUCT_RECEIVED,customer_return,Replace,wait_replace,RTr:5963950424110,SKU:LWSB19203026SP,,Tan Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-06-19,NotBreached,,DEFECTIVE_PRODUCT
RI:10302833957771473323,OI:328326742313565101,Non FBF,,2023-06-12,completed,order_cancelled,delivery_time_long,courier_return,Refund,wait_refund,RTr:FMPP1717515080,SKU:LWBP20213016,,Fly Fashion Black Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,,,,,,,,,,,2023-06-19,NotBreached,,order_cancelled
RI:12102834376655413036,OI:12833263293143400,Non FBF,,2023-06-12,completed,MISSHIPMENT,DIFFERENT_SIZE_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0446038098,SKU:LWSB19203024SP,,Black Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-06-19,NotBreached,,MISSHIPMENT
RI:10202834242800858603,OI:428317742751326100,Non FBF,,2023-06-12,completed,order_cancelled,quality_issues,courier_return,Refund,wait_refund,RTr:FMPP1716164594,SKU:LWBP20213016,,Fly Fashion Black Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,,,,,,,,,,,2023-06-17,NotBreached,,order_cancelled
RI:10202834399441000618,OI:428272107976634100,Non FBF,,2023-06-12,completed,order_cancelled,not_serviceable,courier_return,Refund,wait_refund,RTr:FMPC2804010587,SKU:LWSB16173008B,,Leatherworld Black Sling Bag Cross body Sling Bag,1,,,,,,,,,,,2023-06-18,NotBreached,,order_cancelled
RI:12202834192901856741,OI:12829905999371600,Non FBF,,2023-06-12,init,SIZE_FIT_ISSUES,SIZE_LARGER,customer_return,Refund,wait_refund,RTr:FMPR0445947276,SKU:LWSB19203024SP,,Black Sling Bag Messenger Sling Bag,1,,,,,,,,,,,,NotBreached,,SIZE_FIT_ISSUES
RI:12202834386733550774,OI:328301460041689100,Non FBF,,2023-06-12,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0446041626,SKU:LWSB19203025,,Leatherworld Brown Sling Bag Cross body Messenger Bag,1,,,,,,,,,,,2023-06-19,NotBreached,,SIZE_FIT_ISSUES
RI:10202833813733517088,OI:22827772030376000,Non FBF,,2023-06-12,init,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2806281607,SKU:LWSB19203024SP,,Black Sling Bag Messenger Sling Bag,1,,,,,,,,,,,,NotBreached,,Rejected_by_Customer
RI:10302834423358874208,OI:428333615568216100,Non FBF,,2023-06-12,init,order_cancelled,quality_issues,courier_return,Refund,wait_refund,RTr:FMPC2822875978,SKU:LWSB16173010,,Leatherworld Tan Sling Bag Cross body Sling Bag,1,,,,,,,,,,,,NotBreached,,order_cancelled
RI:10102834032047352174,OI:328303354422596100,Non FBF,,2023-06-12,completed,order_cancelled,expensive_now,courier_return,Refund,wait_refund,RTr:FMPC2813780061,SKU:LWWC161761340,,Leatherworld Luxury Designer Watch Box Organizer Holder case Watch Box Black  Holds 6 Watches,1,,,,,,,,,,,2023-06-19,NotBreached,,order_cancelled
RI:12202834365665647806,OI:428256223915959100,Non FBF,,2023-06-12,init,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,customer_return,Replace,replace_expect,RTr:FMPR0446243125,SKU:LWBP202104,,Leatherworld Travel Shoulder sling bag backpack men and women 14 L Backpack Black,1,,,,,,,,,,,,NotBreached,,MISSHIPMENT
RI:10202833874230921646,OI:328278683621815100,Non FBF,,2023-06-12,completed,Attempts_Exhausted,Attempts_Exhausted,courier_return,Refund,wait_refund,RTr:FMPC2806229259,SKU:LWWC16176112B,,Leatherworld Watch Storage Box   Watch Case   Watch Organizer   6 Watch Box Black  Holds 6 Watches,1,Delivered,,,,,,,,,,2023-06-19,NotBreached,,Attempts_Exhausted
RI:10302834118636685344,OI:328336144742026100,Non FBF,,2023-06-12,completed,order_cancelled,change_ship_address,courier_return,Refund,wait_refund,RTr:FMPC2822824313,SKU:LWHK2020101,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 40 L Black  White,1,,,,,,,,,,,2023-06-12,NotBreached,,order_cancelled
RI:10102833947067614766,OI:328288861234233100,Non FBF,,2023-06-12,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2809275372,SKU:LWSB16173008B,,Leatherworld Black Sling Bag Cross body Sling Bag,1,Delivered,,,,,,,,,,2023-06-16,NotBreached,,Rejected_by_Customer
RI:10202834377234360600,OI:328335517328606100,Non FBF,,2023-06-12,completed,order_cancelled,different_size_color,courier_return,Refund,wait_refund,RTr:FMPC2822831778,SKU:LWDB19204084,,Leatherworld Duffel Travel Luggage bag Duffel Without Wheels,1,,,,,,,,,,,2023-06-16,NotBreached,,order_cancelled
RI:12302833153585315225,OI:428254011944340103,Non FBF,,2023-06-12,init,MISSHIPMENT,ORDERED_A_RECEIVED_B,customer_return,Refund,wait_refund,RTr:FMPR0445996491,SKU:LWDB19204063,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,,,,,,,,,,,,NotBreached,,MISSHIPMENT
RI:10102833943857505326,OI:428284250644658100,Non FBF,,2023-06-12,init,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2808666524,SKU:LWDB19204084,,Leatherworld Duffel Travel Luggage bag Duffel Without Wheels,1,,,,,,,,,,,,NotBreached,,Rejected_by_Customer
RI:10202833817697357173,OI:328244037506266100,Non FBF,,2023-06-12,completed,Attempts_Exhausted,Attempts_Exhausted,courier_return,Refund,wait_refund,RTr:FMPC2796268353,SKU:LWDB19204063,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,Delivered,,,,,,,,,,2023-06-16,NotBreached,,Attempts_Exhausted
RI:10102833920224683573,OI:428258083980397100,Non FBF,,2023-06-12,completed,order_cancelled,delivery_delayed_item,courier_return,Refund,wait_refund,RTr:FMPP1705657563,SKU:Middle chain blue,,Fly Fashion Blue Shoulder Bag Sling Shoulder Cross Body Bag Men Women,1,,,,,,,,,,,2023-06-17,NotBreached,,order_cancelled
RI:10102833971708276105,OI:328236854052501100,Non FBF,,2023-06-12,init,Attempt_Exhausted,Attempt_Exhausted,courier_return,Refund,wait_refund,RTr:FMPC2794143968,SKU:LWSB21501,,Leatherworld Brown Sling Bag Sling Bag Men Women Cross Body Messenger Shoulder Bag,1,,,,,,,,,,,,NotBreached,,Attempt_Exhausted
RI:10202834257415622818,OI:22832615932834100,Non FBF,,2023-06-12,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2820446074,SKU:LWSB19203026SP,,Tan Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-06-14,NotBreached,,order_cancelled
RI:10102833741328202101,OI:428289010632985100,Non FBF,,2023-06-12,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2811248039,SKU:LWBP20213015,,Fly Fashion Blue Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,Delivered,,,,,,,,,,2023-06-17,NotBreached,,Rejected_by_Customer
RI:10102834420262592265,OI:328335119483042100,FBF,,2023-06-12,init,order_cancelled,not_available_at_home,courier_return,Refund,wait_refund,RTr:FMPC2821609332,SKU:LWHK2020105,,Leatherworld Adventure Stylish Water Resistance Trekking Hiking Travel Bag Rucksack  - 45 L Purple,1,,,,UNSELLABLE,,,,,,,,NotBreached,,order_cancelled
RI:12202834220083717448,OI:328295877334574100,Non FBF,,2023-06-12,completed,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0446034818,SKU:LWHK2020102,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 40 L Black  Yellow,1,,,,,,,,,,,2023-06-19,NotBreached,,DAMAGED_PRODUCT
RI:12102834448016408611,OI:428291406831110100,Non FBF,,2023-06-12,init,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0446097948,SKU:LWWC16176141,,Leatherworld luxury designer Watch Box Case Organizer Holder Watch Box Brown  Holds 10 Watches,1,,,,,,,,,,,,NotBreached,,SIZE_FIT_ISSUES
RI:10202834156850360227,OI:428340016010228100,Non FBF,,2023-06-12,completed,shield_cancellation,shield_cancellation,courier_return,Refund,wait_refund,RTr:FMPC2822960949,SKU:LWWP2101,,Fly Fashion Travel waist pouch waist bag Red,1,,,,,,,,,,,2023-06-12,NotBreached,,shield_cancellation
RI:10302834375094618005,OI:12833470286155500,Non FBF,,2023-06-12,completed,shield_cancellation,shield_cancellation,courier_return,Refund,wait_refund,RTr:FMPC2822954946,SKU:LWSB19203024SP,,Black Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-06-15,NotBreached,,shield_cancellation
RI:10102834149099710381,OI:12832363679605400,Non FBF,,2023-06-12,init,order_cancelled,delivery_time_long,courier_return,Refund,wait_refund,RTr:FMPC2818859815,SKU:LWSB19203024SP,,Black Sling Bag Messenger Sling Bag,1,,,,,,,,,,,,NotBreached,,order_cancelled
RI:10102833923773601623,OI:12829616879525000,Non FBF,,2023-06-12,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2811307066,SKU:LWSB19203026SP,,Tan Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-06-19,NotBreached,,order_cancelled
RI:12202834338050044652,OI:328308342110456101,Non FBF,,2023-06-12,completed,SIZE_FIT_ISSUES,SIZE_LARGER,customer_return,Refund,wait_refund,RTr:FMPR0446094966,SKU:50FLYHB2209,,Fly Fashion Men Party  Formal  Casual Tan Genuine Leather Belt,1,,,,,,,,,,,2023-06-18,NotBreached,,SIZE_FIT_ISSUES
RI:10202835116858187472,OI:328349398594635100,Non FBF,,2023-06-13,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPP1720868707,SKU:LWWC20216001,,Leatherworld 12 Watch Box Storage Organizer Case Gift Watch Box Brown  Holds 12 Watches,1,,,,,,,,,,,2023-06-13,NotBreached,,order_cancelled
RI:10102834538452690336,OI:328327743659845100,Non FBF,,2023-06-13,init,order_cancelled,delivery_time_long,courier_return,Refund,wait_refund,RTr:FMPP1717512091,SKU:LWWC16176092B,,Leatherworld Watch Storage Box Watch Organizer Watch Case Watch Collection 8 Slot Watch Box Brown  Holds 8 Watches,1,,,,,,,,,,,,NotBreached,,order_cancelled
RI:10102834790970927341,OI:12829868352842300,Non FBF,,2023-06-13,init,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2813792105,SKU:LWSB16173019SP,,Tan Sling Bag Messenger Sling Bag,1,,,,,,,,,,,,NotBreached,,Rejected_by_Customer
RI:12302834458544061442,OI:428298186913654100,Non FBF,,2023-06-13,init,SIZE_FIT_ISSUES,SIZE_LARGER,customer_return,Refund,wait_refund,RTr:FMPR0446154220,SKU:LWWC16176094B,,Leatherworld Storage Organizer Display Case Watch Box Blue  Holds 6 Watches,1,,,,,,,,,,,,NotBreached,,SIZE_FIT_ISSUES
RI:12302835014808654870,OI:328313247920674100,Non FBF,,2023-06-13,cancelled,DEFECTIVE_PRODUCT,DEFECTIVE_PRODUCT_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0446306066,SKU:LWSB19203024,,Leatherworld Black Sling Bag Cross body Messenger Bag,1,,,,,,,,,,,,NotBreached,13-06-2023,DEFECTIVE_PRODUCT
RI:10202834936706305673,OI:428303339559213100,Non FBF,,2023-06-13,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2813776559,SKU:LWSB16173019,,Leatherworld Tan Sling Bag Cross Body Bags,1,Delivered,,,,,,,,,,2023-06-18,NotBreached,,Rejected_by_Customer
RI:12102835111600027728,OI:428313474241212100,Non FBF,,2023-06-13,completed,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,customer_return,Refund,wait_refund,RTr:FMPR0446551925,SKU:LWWC16176138,,Leatherworld Watch Storage Box Watch Organizer Case 4 Watch Box Beige  Holds 4 Watches,1,,,,,,,,,,,2023-06-19,NotBreached,,CUSTOMER_REMORSE
RI:12302835260953697861,OI:328300742035182100,Non FBF,,2023-06-13,init,SIZE_FIT_ISSUES,SIZE_LARGER,customer_return,Refund,wait_refund,RTr:FMPR0446482819,SKU:50LWHB2208,,Leatherworld Men Casual  Evening  Party  Formal Brown Genuine Leather Belt,1,,,,,,,,,,,,NotBreached,,SIZE_FIT_ISSUES
RI:10302835166473161176,OI:428348662083216100,Non FBF,,2023-06-13,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPP1720696026,SKU:LWDB19204063,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,,,,,,,,,,,2023-06-18,NotBreached,,order_cancelled
RI:12102834891698388120,OI:428005500272916100,Non FBF,,2023-06-13,init,SUPPLY_CHAIN_ISSUES,MULTIPLE_INVALID_PICKUP_DENIAL,customer_return,Refund,wait_refund,RTr:5963952423192,SKU:46LWGW2211,,Leatherworld Men Casual  Evening  Formal  Party Tan Genuine Leather Belt,1,,,,,,,,,,,,NotBreached,,SUPPLY_CHAIN_ISSUES
RI:12302835094233047628,OI:428334339545729100,FBF,,2023-06-13,completed,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0446404454,SKU:LWDB19204084,,Leatherworld Duffel Travel Luggage bag Duffel Without Wheels,1,,,,UNSELLABLE,,,,,,,2023-06-19,NotBreached,,DAMAGED_PRODUCT
RI:10202834596064043552,OI:328296369182946100,Non FBF,,2023-06-13,init,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2811172418,SKU:FLYDB20214001,,Fly Fashion Expandable Travel Duffel Bag Foldable Weekender Bag with Shoes Compartment Water-proof Tear Resistant Duffel Without Wheels,1,,,,,,,,,,,,NotBreached,,order_cancelled
RI:12102834825314206744,OI:328324383280737100,FBF,,2023-06-13,completed,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,customer_return,Refund,wait_refund,RTr:FMPR0446188681,SKU:LWSB19203025,,Leatherworld Brown Sling Bag Cross body Messenger Bag,1,,,,UNSELLABLE,,,,,,,2023-06-15,NotBreached,,CUSTOMER_REMORSE
RI:10202834718565481477,OI:328297745388325100,Non FBF,,2023-06-13,completed,Shipment_EOB_Ageing,Shipment_EOB_Ageing,courier_return,Refund,wait_refund,RTr:FMPC2813699442,SKU:LWSB16173008,,Leatherworld Black Sling Bag Cross body Sling Bag,1,Delivered,,,,,,,,,,2023-06-19,NotBreached,,Shipment_EOB_Ageing
RI:10102834843538170748,OI:328319081620050100,Non FBF,,2023-06-13,init,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2818259055,SKU:LWDB19204062,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,,,,,,,,,,,,NotBreached,,Rejected_by_Customer
RI:10202835132635643675,OI:328348525924725100,FBF,,2023-06-13,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2825093499,SKU:LWHK2020105,,Leatherworld Adventure Stylish Water Resistance Trekking Hiking Travel Bag Rucksack  - 45 L Purple,1,,,,UNSELLABLE,,,,,,,2023-06-19,NotBreached,,order_cancelled
RI:10102835131945116068,OI:428342585475827100,Non FBF,,2023-06-13,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2825646544,SKU:LWWC16176097,,Leatherworld Watch Box Watch Box Beige  Holds 4 Watches,1,,,,,,,,,,,2023-06-13,NotBreached,,order_cancelled
RI:10202834529093548882,OI:22827544670680400,Non FBF,,2023-06-13,init,Uncontrollable_factors,Uncontrollable_factors,courier_return,Refund,wait_refund,RTr:FMPC2808789865,SKU:LWSB16173018SP,,Brown Sling Bag Messenger Sling Bag,1,,,,,,,,,,,,NotBreached,,Uncontrollable_factors
RI:10102835264952148823,OI:428340450020322100,FBF,,2023-06-13,init,order_cancelled,change_ship_address,courier_return,Refund,wait_refund,RTr:FMPC2823359695,SKU:LWHK2020102,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 40 L Black  Yellow,1,,,,UNSELLABLE,,,,,,,,NotBreached,,order_cancelled
RI:10302835032334784475,OI:22831687452007300,Non FBF,,2023-06-13,completed,order_cancelled,delivery_time_long,courier_return,Refund,wait_refund,RTr:FMPC2818285389,SKU:LWSB30156,,Leatherworld Black Messenger Bag Sling Shoulder Cross body Bag,1,,,,,,,,,,,2023-06-19,NotBreached,,order_cancelled
RI:12302834937710260772,OI:428332123816248100,FBF,,2023-06-13,completed,COLOR_STYLE_ISSUES,COLOR_NOT_AS_DESCRIBED,customer_return,Refund,wait_refund,RTr:FMPR0446425409,SKU:LWHK2020105,,Leatherworld Adventure Stylish Water Resistance Trekking Hiking Travel Bag Rucksack  - 45 L Purple,1,,,,UNSELLABLE,,,,,,,2023-06-19,NotBreached,,COLOR_STYLE_ISSUES
RI:10102835172743534374,OI:22834096229824600,Non FBF,,2023-06-13,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2823476987,SKU:LWSB16173019SP,,Tan Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-06-19,NotBreached,,order_cancelled
RI:12302835193549184386,OI:428316487735617100,Non FBF,,2023-06-13,init,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0446445351,SKU:LWHK2020102,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 40 L Black  Yellow,1,,,,,,,,,,,,NotBreached,,DAMAGED_PRODUCT
RI:10202834653762035720,OI:428339556348869100,FBF,,2023-06-13,init,order_cancelled,different_size_color,courier_return,Refund,wait_refund,RTr:1344882444457,SKU:LWHK2020105,,Leatherworld Adventure Stylish Water Resistance Trekking Hiking Travel Bag Rucksack  - 45 L Purple,1,,,,UNSELLABLE,,,,,,,,NotBreached,,order_cancelled
RI:10302834990159725082,OI:428340340219827100,FBF,,2023-06-13,init,order_cancelled,different_size_color,courier_return,Refund,wait_refund,RTr:FMPC2823468301,SKU:LWSB16173009,,Leatherworld Brown Sling Bag Cross body Sling Bag,1,,,,UNSELLABLE,,,,,,,,NotBreached,,order_cancelled
RI:10202834810056080326,OI:328305036930532100,Non FBF,,2023-06-13,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2813795606,SKU:LWWP2101,,Fly Fashion Travel waist pouch waist bag Red,1,Delivered,,,,,,,,,,2023-06-19,NotBreached,,Rejected_by_Customer
RI:10302835300422360215,OI:328349607865207100,Non FBF,,2023-06-13,completed,order_cancelled,expensive_now,courier_return,Refund,wait_refund,RTr:FMPC2825916043,SKU:LWWC16176138,,Leatherworld Watch Storage Box Watch Organizer Case 4 Watch Box Beige  Holds 4 Watches,1,,,,,,,,,,,2023-06-15,NotBreached,,order_cancelled
RI:10202834885865714256,OI:428275145365448100,Non FBF,,2023-06-13,init,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2806191773,SKU:LWHK2020101,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 40 L Black  White,1,,,,,,,,,,,,NotBreached,,Rejected_by_Customer
RI:12302835010968387156,OI:328297606115325100,Non FBF,,2023-06-13,init,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0446505779,SKU:LWSB21501,,Leatherworld Brown Sling Bag Sling Bag Men Women Cross Body Messenger Shoulder Bag,1,,,,,,,,,,,,NotBreached,,QUALITY_ISSUES
RI:10202834977178021274,OI:428345207057601100,Non FBF,,2023-06-13,completed,shield_cancellation,shield_cancellation,courier_return,Refund,wait_refund,RTr:FMPC2825655691,SKU:LWSB16173019SP,,Tan Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-06-13,NotBreached,,shield_cancellation
RI:10302835212289128707,OI:428296415586688100,Non FBF,,2023-06-13,init,order_cancelled,delivery_delayed_item,courier_return,Refund,wait_refund,RTr:FMPC2811172416,SKU:LWDB19204062,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,,,,,,,,,,,,NotBreached,,order_cancelled
RI:12302835283570514118,OI:12828039861355600,Non FBF,,2023-06-13,init,COLOR_SIZE_ISSUE,COLOR_NOT_AS_DESCRIBED,customer_return,Refund,wait_refund,RTr:FMPR0446493537,SKU:LWSB16173019SP,,Tan Sling Bag Messenger Sling Bag,1,,,,,,,,,,,,NotBreached,,COLOR_SIZE_ISSUE
RI:10202834785361610650,OI:428301905053213100,Non FBF,,2023-06-13,completed,order_cancelled,expensive_now,courier_return,Refund,wait_refund,RTr:FMPC2813786094,SKU:LWWC16176059D,,Leatherworld Watch Storage Box Watch Organizer Watch case Watch Collection Set 8 Slot Watch Box Black  Holds 8 Watches,1,,,,,,,,,,,2023-06-19,NotBreached,,order_cancelled
RI:10202835083643635263,OI:428333015225629100,FBF,,2023-06-13,cancelled,shield_cancellation,shield_cancellation,courier_return,Refund,wait_refund,RTr:FMPC2821056698,SKU:LWHK2020106,,Leatherworld Adventure Stylish Water Resistance Trekking Hiking Travel Bag Rucksack With Shoe Compartments Rucksack  - 55 L Yellow,1,,,,UNSELLABLE,,,,,,,,NotBreached,13-06-2023,shield_cancellation
RI:12102835197643790838,OI:428298767374256100,Non FBF,,2023-06-13,cancelled,DEFECTIVE_PRODUCT,DEFECTIVE_PRODUCT_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0446479554,SKU:LWSB19203021,,Leatherworld Black Sling Bag Cross body Sling Bag,1,,,,,,,,,,,,NotBreached,16-06-2023,DEFECTIVE_PRODUCT
RI:10202834662141571738,OI:428247033154095100,Non FBF,,2023-06-13,completed,Shipment_EOB_Ageing,Shipment_EOB_Ageing,courier_return,Refund,wait_refund,RTr:FMPC2798797248,SKU:LWHK2020103,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 45 L Black  Grey,1,Delivered,,,,,,,,,,2023-06-15,NotBreached,,Shipment_EOB_Ageing
RI:12102834957960695273,OI:428324438848403100,FBF,,2023-06-13,completed,COLOR_SIZE_ISSUE,SIZE_WAS_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0446395855,SKU:LWDB19204084,,Leatherworld Duffel Travel Luggage bag Duffel Without Wheels,1,,,,UNSELLABLE,,,,,,,2023-06-17,NotBreached,,COLOR_SIZE_ISSUE
RI:12202835167869657876,OI:428332176435333100,Non FBF,,2023-06-13,init,QUALITY_ISSUES,PERFORMANCE_ISSUES,customer_return,Refund,wait_refund,RTr:FMPR0446481124,SKU:LWSB21501,,Leatherworld Brown Sling Bag Sling Bag Men Women Cross Body Messenger Shoulder Bag,1,,,,,,,,,,,,NotBreached,,QUALITY_ISSUES
RI:10202835202916847344,OI:328343958109232100,Non FBF,,2023-06-13,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2825677120,SKU:LWOB202103,,Leatherworld Professional Office Laptop Messenger Bag Brown  21 L,1,,,,,,,,,,,2023-06-18,NotBreached,,order_cancelled
RI:10302834765644253138,OI:428331806013475100,Non FBF,,2023-06-13,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPP1717626373,SKU:LWWC16176138,,Leatherworld Watch Storage Box Watch Organizer Case 4 Watch Box Beige  Holds 4 Watches,1,,,,,,,,,,,2023-06-18,NotBreached,,order_cancelled
RI:12302835134203504736,OI:328304814531890100,Non FBF,,2023-06-13,completed,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0446378023,SKU:LWWC226140,,Leatherworld luxury designer Watch Box Case Organizer Holder Watch Box Black  Holds 6 Watches,1,,,,,,,,,,,2023-06-19,NotBreached,,QUALITY_ISSUES
RI:12202835290660275536,OI:12831525531131100,Non FBF,,2023-06-13,init,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0446550262,SKU:LWSB16173016SP,,Tan Sling Bag Sling Bag,1,,,,,,,,,,,,NotBreached,,SIZE_FIT_ISSUES
RI:10202834714329936087,OI:428273408830945100,Non FBF,,2023-06-13,init,Attempts_Exhausted,Attempts_Exhausted,courier_return,Refund,wait_refund,RTr:FMPC2806291115,SKU:LWWC161761340,,Leatherworld Luxury Designer Watch Box Organizer Holder case Watch Box Black  Holds 6 Watches,1,,,,,,,,,,,,NotBreached,,Attempts_Exhausted
RI:10102835929141857186,OI:428356100366166102,Non FBF,,2023-06-14,completed,order_cancelled,delivery_time_long,courier_return,Refund,wait_refund,RTr:FMPC2827856017,SKU:LWDB19204062,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,,,,,,,,,,,2023-06-14,NotBreached,,order_cancelled
RI:12102836102378928813,OI:428344713725104100,Non FBF,,2023-06-14,init,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,customer_return,Replace,replace_expect,RTr:FMPR0447488099,SKU:LWOB19201083,,Leatherworld 16 inch Designer Laptop Office Bag Messenger Bag Brown  20 L,1,,,,,,,,,,,,NotBreached,,DAMAGED_PRODUCT
RI:12302836115743646567,OI:428322016376888100,Non FBF,,2023-06-14,init,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0446892946,SKU:LWOB16171121B,,Leatherworld 12 inch Laptop Messenger Bag Brown,1,,,,,,,,,,,,NotBreached,,SIZE_FIT_ISSUES
RI:12102835797024170528,OI:22832275410335900,Non FBF,,2023-06-14,init,MISSHIPMENT,DIFFERENT_SIZE_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0446907190,SKU:LWSB19203024SP,,Black Sling Bag Messenger Sling Bag,1,,,,,,,,,,,,NotBreached,,MISSHIPMENT
RI:10302835712128818550,OI:12834423626950100,Non FBF,,2023-06-14,completed,order_cancelled,different_size_color,courier_return,Refund,wait_refund,RTr:FMPC2825684057,SKU:LWSB19203024SP,,Black Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-06-16,NotBreached,,order_cancelled
RI:10202835796097317610,OI:328304175876127100,Non FBF,,2023-06-14,init,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2813659821,SKU:LWDB19204084,,Leatherworld Duffel Travel Luggage bag Duffel Without Wheels,1,,,,,,,,,,,,NotBreached,,Rejected_by_Customer
